"species","longitude","latitude"
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-18957.9658381551,6137.4034174555
"Ixodes pacificus",-24411.3643825292,5750.32776503917
"Ixodes pacificus",-18957.9658381551,6137.4034174555
"Ixodes pacificus",-34975.8647686441,1945.03460605815
"Ixodes pacificus",-34885.7331334217,2533.8433580175
"Ixodes pacificus",-34885.7331334217,2533.8433580175
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-197626.757727598,212648.670875503
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-201375.535701947,102327.815767923
"Ixodes pacificus",-200337.183960564,101557.498910367
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-120732.504534896,135781.77519287
"Ixodes pacificus",-93271.760680797,153837.996729086
"Ixodes pacificus",-93271.760680797,153837.996729086
"Ixodes pacificus",-93271.760680797,153837.996729086
"Ixodes pacificus",-93271.760680797,153837.996729086
"Ixodes pacificus",-115505.854664187,145775.896911721
"Ixodes pacificus",-109022.388485938,140941.038883915
"Ixodes pacificus",-95326.4261335559,157404.224672963
"Ixodes pacificus",-95326.4261335559,157404.224672963
"Ixodes pacificus",-95326.4261335559,157404.224672963
