"species","longitude","latitude"
"Ixodes pacificus",-28838.7388476652,-812.129828389268
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-18957.9658381551,6137.4034174555
"Ixodes pacificus",-24411.3643825292,5750.32776503917
"Ixodes pacificus",-18957.9658381551,6137.4034174555
"Ixodes pacificus",-34975.8647686441,1945.03460605815
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-197626.757727598,212648.670875503
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
