"","fvegHW90mask","aetfeb_90m","cwdfeb_90m","pptfeb_90m","pptdjf_90m","pptjja_90m","tmnfeb_90m","tmxfeb_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"15",15,NA,NA,127.458297729492,125.859100341797,3.26519989967346,5.28429985046387,15.3443002700806,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"16",15,40.5499992370605,0,167.401992797852,160.253997802734,1.72720003128052,6.41400003433228,15.6337003707886,25.6991004943848,5.64300012588501,-218930.233137213,2064.3874508338
"17",15,40.5499992370605,0,167.401992797852,160.253997802734,1.72720003128052,6.41400003433228,15.6337003707886,25.6991004943848,5.64300012588501,-218930.233137213,2064.3874508338
"18",15,21.7637004852295,0,168.747299194336,174.001907348633,4.96960020065308,-1.25629997253418,10.8043003082275,28.8204002380371,-1.09599995613098,25183.1812482594,-32541.1552038663
"19",15,38.5693016052246,0,155.712005615234,161.845199584961,5.05770015716553,4.93030023574829,15.5113000869751,33.3005981445312,3.8561999797821,-109066.773199168,140948.410844512
"20",15,38.5693016052246,0,155.712005615234,161.845199584961,5.05770015716553,4.93030023574829,15.5113000869751,33.3005981445312,3.8561999797821,-109066.773199168,140948.410844512
"21",15,38.5693016052246,0,155.712005615234,161.845199584961,5.05770015716553,4.93030023574829,15.5113000869751,33.3005981445312,3.8561999797821,-109066.773199168,140948.410844512
"22",15,38.1946983337402,0,156.423706054688,162.912094116211,5.09740018844604,4.91200017929077,15.5887002944946,33.3335990905762,3.83739995956421,-109409.233651305,140236.785624529
"23",15,38.9432983398438,0,154.983993530273,162.094696044922,5.09040021896362,4.80030012130737,15.7620000839233,33.9369010925293,3.77810001373291,-106843.94893524,141546.219222147
"24",15,38.9432983398438,0,154.983993530273,162.094696044922,5.09040021896362,4.80030012130737,15.7620000839233,33.9369010925293,3.77810001373291,-106843.94893524,141546.219222147
"25",2,42.0287017822266,0,112.985000610352,107.957397460938,2.70840001106262,5.65170001983643,15.7150001525879,33.2294006347656,4.55389976501465,-105312.849076576,70950.1829794063
"26",2,42.0287017822266,0,112.985000610352,107.957397460938,2.70840001106262,5.65170001983643,15.7150001525879,33.2294006347656,4.55389976501465,-105312.849076576,70950.1829794063
"27",5,48.25,0,168.582702636719,162.326995849609,2.28509998321533,5.58230018615723,16.8936996459961,23.6033992767334,4.85690021514893,-178272.674337758,-111652.12271848
"28",15,31.0750007629395,0,137.147003173828,151.322296142578,9.23840045928955,4.35300016403198,15.3147001266479,34.4042015075684,3.48909997940063,-182197.6764572,280566.38351769
"29",15,26.4906997680664,0,329.905303955078,320.484191894531,17.0112991333008,2.26300001144409,13.5843000411987,33.1212997436523,1.81760001182556,-189296.886880597,327093.510196297
"30",15,39.8123016357422,0,198.711700439453,202.842407226562,3.02369999885559,5.15170001983643,15.4809999465942,30.7992992401123,4.66400003433228,-221853.209574505,39284.3713840549
"31",15,39.8123016357422,0,198.711700439453,202.842407226562,3.02369999885559,5.15170001983643,15.4809999465942,30.7992992401123,4.66400003433228,-221853.209574505,39284.3713840549
"32",15,38.3199996948242,0.0403000004589558,156.052703857422,158.72380065918,3.85610008239746,1.79530000686646,13.7552995681763,31.9668998718262,1.2833000421524,-34885.7331334217,2533.8433580175
"33",15,38.3199996948242,0.0403000004589558,156.052703857422,158.72380065918,3.85610008239746,1.79530000686646,13.7552995681763,31.9668998718262,1.2833000421524,-34885.7331334217,2533.8433580175
"34",9,32.5449981689453,0,242.496002197266,263.893890380859,7.72429990768433,2.27729988098145,14.1597003936768,32.2050018310547,1.60259997844696,-95326.4261335559,157404.224672963
"35",9,32.5449981689453,0,242.496002197266,263.893890380859,7.72429990768433,2.27729988098145,14.1597003936768,32.2050018310547,1.60259997844696,-95326.4261335559,157404.224672963
"36",9,32.5449981689453,0,242.496002197266,263.893890380859,7.72429990768433,2.27729988098145,14.1597003936768,32.2050018310547,1.60259997844696,-95326.4261335559,157404.224672963
