"","fvegHW90mask","aet_90m","cwd_90m","ppt_90m","pptdjf_90m","pptjja_90m","tmn_90m","tmx_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"119",15,447.679992675781,735.703308105469,689.873291015625,127.490303039551,2.15000009536743,8.27000045776367,20.3132991790771,26.2537002563477,4.54239988327026,-188678.212169589,-19849.1785075692
"120",15,376.386688232422,826.496704101562,632.893310546875,118.796096801758,1.90429997444153,9.48999977111816,20.5666999816895,25.9458999633789,5.92509984970093,-202725.357377132,-4892.24739813153
"121",8,354.019989013672,834.453308105469,714.956726074219,132.691696166992,2.65179991722107,9.45670032501221,19.7233009338379,25.4293994903564,6.41580009460449,-197725.370215788,-9175.53824513592
"122",15,383.059997558594,790.820007324219,713.843322753906,132.860107421875,2.60139989852905,9.28330039978027,19.7233009338379,25.0949001312256,6.12169981002808,-198082.407347757,-10523.6679131459
"123",15,375.649993896484,787.223327636719,699.030029296875,130.31379699707,2.53999996185303,9.01669979095459,19.8132991790771,24.7807998657227,5.60080003738403,-198115.097216227,-10502.0957682589
"124",15,532.869995117188,637.843322753906,683.306701660156,127.366096496582,2.36730003356934,9.23330020904541,19.5533008575439,24.051700592041,5.83720016479492,-198848.789473285,-9614.80374825187
"125",15,416.720001220703,750.469970703125,740.179992675781,136.948104858398,2.82969999313354,9.47999954223633,19.3432998657227,24.9132995605469,6.49270009994507,-197519.416102014,-11492.3512480436
"126",15,502.670013427734,718.619995117188,590.876708984375,112.473297119141,1.43939995765686,8.94330024719238,21.88330078125,29.1856002807617,5.12309980392456,-186384.322843018,-4656.10292459093
"127",15,472.489990234375,753.743286132812,575.686706542969,110.173400878906,1.40840005874634,8.97329998016357,21.9333000183105,29.2574005126953,5.09019994735718,-186381.127752862,-4513.5228079115
"128",15,472.489990234375,753.743286132812,575.686706542969,110.173400878906,1.40840005874634,8.97329998016357,21.9333000183105,29.2574005126953,5.09019994735718,-186381.127752862,-4513.5228079115
"129",15,472.489990234375,753.743286132812,575.686706542969,110.173400878906,1.40840005874634,8.97329998016357,21.9333000183105,29.2574005126953,5.09019994735718,-186381.127752862,-4513.5228079115
"130",15,431.826690673828,733.986694335938,777.303283691406,141.698593139648,3.50959992408752,9.55000019073486,18.8567008972168,24.5879993438721,6.57019996643066,-195281.237285343,-12579.9625289664
"131",15,431.826690673828,733.986694335938,777.303283691406,141.698593139648,3.50959992408752,9.55000019073486,18.8567008972168,24.5879993438721,6.57019996643066,-195281.237285343,-12579.9625289664
"132",15,472.489990234375,753.743286132812,575.686706542969,110.173400878906,1.40840005874634,8.97329998016357,21.9333000183105,29.2574005126953,5.09019994735718,-186381.127752862,-4513.5228079115
"133",15,472.489990234375,753.743286132812,575.686706542969,110.173400878906,1.40840005874634,8.97329998016357,21.9333000183105,29.2574005126953,5.09019994735718,-186381.127752862,-4513.5228079115
"134",15,446.609985351562,805.916687011719,784.823303222656,135.676605224609,3.27859997749329,9.12329959869385,22.8866996765137,32.6548004150391,3.77620005607605,-83234.7160098726,89985.1919068699
"135",15,446.609985351562,805.916687011719,784.823303222656,135.676605224609,3.27859997749329,9.12329959869385,22.8866996765137,32.6548004150391,3.77620005607605,-83234.7160098726,89985.1919068699
"136",15,448.876708984375,793.986694335938,802.789978027344,138.755004882812,3.50169992446899,9.07999992370605,22.8332996368408,32.5638008117676,3.6686999797821,-77527.5623515103,87662.9181658272
"137",15,448.876708984375,793.986694335938,802.789978027344,138.755004882812,3.50169992446899,9.07999992370605,22.8332996368408,32.5638008117676,3.6686999797821,-77527.5623515103,87662.9181658272
"138",15,448.876708984375,793.986694335938,802.789978027344,138.755004882812,3.50169992446899,9.07999992370605,22.8332996368408,32.5638008117676,3.6686999797821,-77527.5623515103,87662.9181658272
"139",15,448.876708984375,793.986694335938,802.789978027344,138.755004882812,3.50169992446899,9.07999992370605,22.8332996368408,32.5638008117676,3.6686999797821,-77527.5623515103,87662.9181658272
"140",15,448.876708984375,793.986694335938,802.789978027344,138.755004882812,3.50169992446899,9.07999992370605,22.8332996368408,32.5638008117676,3.6686999797821,-77527.5623515103,87662.9181658272
"141",15,448.876708984375,793.986694335938,802.789978027344,138.755004882812,3.50169992446899,9.07999992370605,22.8332996368408,32.5638008117676,3.6686999797821,-77527.5623515103,87662.9181658272
"142",15,448.876708984375,793.986694335938,802.789978027344,138.755004882812,3.50169992446899,9.07999992370605,22.8332996368408,32.5638008117676,3.6686999797821,-77527.5623515103,87662.9181658272
"143",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90579.4186585723,84425.9507830814
"144",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90579.4186585723,84425.9507830814
"145",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90579.4186585723,84425.9507830814
"146",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90575.9104212679,84429.246955703
"147",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90575.9104212679,84429.246955703
"148",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90575.9104212679,84429.246955703
"149",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90575.9104212679,84429.246955703
"150",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90575.9104212679,84429.246955703
"151",9,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90575.9104212679,84429.246955703
"152",2,460.11669921875,712.590026855469,1233.50671386719,204.47590637207,6.71820020675659,6.27330017089844,20.6833000183105,31.1280994415283,0.397399991750717,-48058.990199582,76345.7413357203
"153",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90966.2241282366,84454.6731033647
"154",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90966.2241282366,84454.6731033647
"155",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"156",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"157",8,393.773284912109,870.593322753906,748.286682128906,129.523895263672,3.2846999168396,9.3100004196167,22.9099998474121,32.6509017944336,3.92309999465942,-90517.9201564485,84729.8515169392
"158",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"159",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"160",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"161",15,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90628.962740982,84340.9033275181
"162",15,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90628.962740982,84340.9033275181
"163",15,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90628.962740982,84340.9033275181
"164",15,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90628.962740982,84340.9033275181
"165",15,347.549987792969,926.75,727.016723632812,126.001899719238,3.26719999313354,9.40330028533936,22.9832992553711,32.7202987670898,3.99009990692139,-90858.8333289026,84802.416885912
"166",15,403.033294677734,834.996704101562,746.88330078125,129.328994750977,3.28220009803772,9.22669982910156,22.8932991027832,32.6327018737793,3.84910011291504,-90421.1951955777,84448.6656639306
"167",15,403.033294677734,834.996704101562,746.88330078125,129.328994750977,3.28220009803772,9.22669982910156,22.8932991027832,32.6327018737793,3.84910011291504,-90421.1951955777,84448.6656639306
"168",15,NA,NA,726.780029296875,125.892997741699,3.26810002326965,9.52000045776367,23.0333003997803,32.782600402832,4.11770009994507,-90628.962740982,84340.9033275181
"169",8,393.773284912109,870.593322753906,748.286682128906,129.523895263672,3.2846999168396,9.3100004196167,22.9099998474121,32.6509017944336,3.92309999465942,-90517.9201564485,84729.8515169392
"170",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"171",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"172",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"173",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"174",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
"175",15,NA,NA,726.840026855469,125.859100341797,3.26519989967346,9.56330013275146,23.0233001708984,32.7643013000488,4.15420007705688,-90967.9598885326,84454.6922930074
