"species","longitude","latitude"
"Ixodes pacificus",-237155.898699409,318456.861054095
"Ixodes pacificus",-244397.004938999,315035.452571705
"Ixodes pacificus",-264324.309923739,310996.334268451
"Ixodes pacificus",-233902.211306254,311193.226027807
"Ixodes pacificus",-237129.570269819,306808.918498243
"Ixodes pacificus",-237129.570269819,306808.918498243
"Ixodes pacificus",-237196.777682314,305224.842457206
"Ixodes pacificus",-241050.958844699,318365.680672803
"Ixodes pacificus",-240451.93292777,318527.556093341
"Ixodes pacificus",-247722.477345721,289782.21346786
"Ixodes pacificus",-254734.586147137,290789.429049823
"Ixodes pacificus",-274856.878153284,264495.817747383
"Ixodes pacificus",-241204.307510564,318458.04274585
"Ixodes pacificus",-241204.307510564,318458.04274585
"Ixodes pacificus",-241204.307510564,318458.04274585
"Ixodes pacificus",-241204.307510564,318458.04274585
"Ixodes pacificus",-236954.056152933,303971.447179286
"Ixodes pacificus",-237129.570269819,306808.918498243
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",-19409.9988913629,4662.1546946317
"Ixodes pacificus",-35085.6983264251,2299.01017116709
"Ixodes pacificus",71178.3669394994,-413303.577916132
"Ixodes pacificus",71178.3669394994,-413303.577916132
"Ixodes pacificus",101428.130429045,-424190.158563724
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-194488.854841787,92722.5480787111
"Ixodes pacificus",-92227.8192831906,158627.047061285
"Ixodes pacificus",-97814.602938411,155402.61827079
