"","fvegHW90mask","aetmay_90m","cwdmay_90m","pptmay_90m","pptdjf_90m","pptjja_90m","tmnmay_90m","tmxmay_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"40",11,27.4039993286133,144.805999755859,22.7362995147705,99.3135986328125,2.38170003890991,12.0222997665405,26.8799991607666,32.9366989135742,4.73939990997314,-128551.897471,84955.4885581
"41",15,79.7586975097656,68.568000793457,74.2593002319336,229.312393188477,8.11979961395264,6.70130014419556,21.971700668335,30.073299407959,0.199799999594688,-41971.1903465,84375.1100263
"42",15,79.7586975097656,68.568000793457,74.2593002319336,229.312393188477,8.11979961395264,6.70130014419556,21.971700668335,30.073299407959,0.199799999594688,-41971.1903465,84375.1100263
"43",15,79.7586975097656,68.568000793457,74.2593002319336,229.312393188477,8.11979961395264,6.70130014419556,21.971700668335,30.073299407959,0.199799999594688,-41971.1903465,84375.1100263
"44",9,NA,NA,30.4232997894287,125.892997741699,3.26810002326965,10.7847003936768,25.8393001556396,32.782600402832,4.11770009994507,-90578.2858998,84425.3680294
"45",9,NA,NA,30.4232997894287,125.892997741699,3.26810002326965,10.7847003936768,25.8393001556396,32.782600402832,4.11770009994507,-90578.2858998,84425.3680294
"46",8,46.9622993469238,116.707702636719,31.6667003631592,129.523895263672,3.2846999168396,10.5012998580933,25.5979995727539,32.6509017944336,3.92309999465942,-90516.7874155,84729.2687404
"47",8,46.9622993469238,116.707702636719,31.6667003631592,129.523895263672,3.2846999168396,10.5012998580933,25.5979995727539,32.6509017944336,3.92309999465942,-90516.7874155,84729.2687404
"48",15,NA,NA,30.6243000030518,125.859100341797,3.26519989967346,10.8416996002197,25.8512992858887,32.7643013000488,4.15420007705688,-90966.8270969,84454.1095212
"49",7,96.0096969604492,44.6969985961914,74.029296875,229.124206542969,8.18710041046143,6.68330001831055,21.8743000030518,30.0345993041992,0.146899998188019,-41252.7872156,83291.0558005
"50",2,94.8629989624023,58.5736999511719,75.6723022460938,204.47590637207,6.71820020675659,7.55999994277954,22.6667003631592,31.1280994415283,0.397399991750717,-48057.8608807,76345.1609868
"51",15,122.218696594238,48.7212982177734,24.9792995452881,108.674102783203,2.70499992370605,11.4083003997803,26.7119998931885,33.2084007263184,4.55800008773804,-105262.108062,71463.8859061
"52",15,122.218696594238,48.7212982177734,24.9792995452881,108.674102783203,2.70499992370605,11.4083003997803,26.7119998931885,33.2084007263184,4.55800008773804,-105262.108062,71463.8859061
"53",15,122.218696594238,48.7212982177734,24.9792995452881,108.674102783203,2.70499992370605,11.4083003997803,26.7119998931885,33.2084007263184,4.55800008773804,-105262.108062,71463.8859061
"54",15,122.218696594238,48.7212982177734,24.9792995452881,108.674102783203,2.70499992370605,11.4083003997803,26.7119998931885,33.2084007263184,4.55800008773804,-105262.108062,71463.8859061
"55",15,126.13330078125,44.1666984558105,24.9986991882324,109.999298095703,2.67779994010925,11.3896999359131,26.742000579834,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"56",15,126.13330078125,44.1666984558105,24.9986991882324,109.999298095703,2.67779994010925,11.3896999359131,26.742000579834,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"57",15,126.13330078125,44.1666984558105,24.9986991882324,109.999298095703,2.67779994010925,11.3896999359131,26.742000579834,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"58",15,126.13330078125,44.1666984558105,24.9986991882324,109.999298095703,2.67779994010925,11.3896999359131,26.742000579834,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"59",15,126.13330078125,44.1666984558105,24.9986991882324,109.999298095703,2.67779994010925,11.3896999359131,26.742000579834,33.2672004699707,4.55569982528687,-103426.408451,70873.7007298
"60",11,155.825302124023,6.25799989700317,31.7103004455566,187.910598754883,2.71160006523132,8.6702995300293,26.4139995574951,32.1073989868164,3.28259992599487,-221282.240552,63910.654463
"61",15,52.4712982177734,108.068702697754,24.1676998138428,144.650894165039,1.74080002307892,9.50769996643066,26.0009994506836,32.6790008544922,2.83899998664856,-187186.425322,55094.3177876
"62",7,108.091003417969,43.8256988525391,51.7027015686035,194.489807128906,5.4556999206543,7.58430004119873,23.3859996795654,30.8628997802734,1.19719994068146,-43649.7928294,47849.1151311
"63",2,145.011703491211,17.125,47.8042984008789,164.4208984375,4.93499994277954,9.85599994659424,23.8703002929688,31.8910007476807,2.99090003967285,-56005.7560289,45626.1817891
"64",2,145.011703491211,17.125,47.8042984008789,164.4208984375,4.93499994277954,9.85599994659424,23.8703002929688,31.8910007476807,2.99090003967285,-56005.7560289,45626.1817891
"65",2,145.011703491211,17.125,47.8042984008789,164.4208984375,4.93499994277954,9.85599994659424,23.8703002929688,31.8910007476807,2.99090003967285,-56005.7560289,45626.1817891
"66",15,101.556701660156,55.0900001525879,38.6547012329102,224.608001708984,2.55460000038147,7.90070009231567,23.4109992980957,27.656099319458,3.87190008163452,-251600.66511,44558.0176046
"67",15,101.556701660156,55.0900001525879,38.6547012329102,224.608001708984,2.55460000038147,7.90070009231567,23.4109992980957,27.656099319458,3.87190008163452,-251600.66511,44558.0176046
