"","fvegHW90mask","aet_90m","cwd_90m","ppt_90m","pptdjf_90m","pptjja_90m","tmn_90m","tmx_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"1703",7,481.216705322266,725.830017089844,1469.48327636719,285.076690673828,3.57879996299744,7.84000015258789,20.8799991607666,27.363899230957,4.4109001159668,-261895.088144952,62498.325349974
"1704",2,399.863311767578,737.890014648438,875.823303222656,166.479705810547,2.83229994773865,7.28329992294312,17.4633007049561,18.8733997344971,4.27810001373291,-267195.776449246,36186.8654404595
"1705",2,399.863311767578,737.890014648438,875.823303222656,166.479705810547,2.83229994773865,7.28329992294312,17.4633007049561,18.8733997344971,4.27810001373291,-267195.776449246,36186.8654404595
"1706",15,397.630004882812,828.880004882812,836.710021972656,163.237594604492,2.36019992828369,7.55329990386963,22.7066993713379,29.8983001708984,3.55640006065369,-219950.722328108,40223.2757721394
"1707",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1708",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1709",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1710",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1711",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1712",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1713",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1714",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1715",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1716",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1717",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1718",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
"1719",15,616.890014648438,597.713317871094,1041.80334472656,202.842407226562,3.02369999885559,8.11999988555908,22.5200004577637,30.7992992401123,4.66400003433228,-221853.209574503,39284.3713840563
