"","fvegHW90mask","aetjun_90m","cwdjun_90m","pptjun_90m","pptdjf_90m","pptjja_90m","tmnjun_90m","tmxjun_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"31",15,26.4666996002197,151.38330078125,5.80970001220703,190.159194946289,2.55590009689331,11.2419996261597,29.7462997436523,31.57200050354,3.67190003395081,-219650.865838,62265.7974379
"32",7,19.028299331665,149.951705932617,7.40570020675659,285.076690673828,3.57879996299744,10.5819997787476,26.1690006256104,27.363899230957,4.4109001159668,-261893.940077,62497.7371097
"33",15,5.26100015640259,174.465698242188,3.80229997634888,144.650894165039,1.74080002307892,12.5457000732422,30.4629993438721,32.6790008544922,2.83899998664856,-187182.196395,55088.6624813
"34",15,5.77430009841919,165.348999023438,5.77430009841919,169.436294555664,2.63220000267029,11.0787000656128,26.5212993621826,27.7320003509521,4.01999998092651,-231237.869278,51217.3957569
"35",7,33.1943016052246,138.845703125,13.4022998809814,194.489807128906,5.4556999206543,10.8066997528076,28.153299331665,30.8628997802734,1.19719994068146,-43626.8170819,47874.7835972
"36",2,65.581298828125,118.851997375488,12.5349998474121,164.4208984375,4.93499994277954,13.3482999801636,29.11669921875,31.8910007476807,2.99090003967285,-55923.9542294,45614.2892621
"37",15,6.36770009994507,168.082305908203,6.36770009994507,199.119598388672,2.86019992828369,10.8610000610352,28.7992992401123,30.7703990936279,4.48000001907349,-221831.856821,39907.0940507
"38",15,85.492301940918,88.7677001953125,6.70499992370605,202.842407226562,3.02369999885559,10.7543001174927,28.8910007476807,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"39",15,89.8960037231445,83.4272994995117,7.01370000839233,211.07470703125,3.14669990539551,10.5629997253418,28.9083003997803,30.8449993133545,4.94579982757568,-222113.260287,39313.0355148
"40",15,89.8960037231445,83.4272994995117,7.01370000839233,211.07470703125,3.14669990539551,10.5629997253418,28.9083003997803,30.8449993133545,4.94579982757568,-222113.260287,39313.0355148
"41",15,89.8960037231445,83.4272994995117,7.01370000839233,211.07470703125,3.14669990539551,10.5629997253418,28.9083003997803,30.8449993133545,4.94579982757568,-222113.260287,39313.0355148
"42",15,89.8960037231445,83.4272994995117,7.01370000839233,211.07470703125,3.14669990539551,10.5629997253418,28.9083003997803,30.8449993133545,4.94579982757568,-222113.260287,39313.0355148
"43",15,89.8960037231445,83.4272994995117,7.01370000839233,211.07470703125,3.14669990539551,10.5629997253418,28.9083003997803,30.8449993133545,4.94579982757568,-222113.260287,39313.0355148
"44",8,57.9850006103516,115.158302307129,7.37729978561401,215.301803588867,3.27360010147095,10.6296997070312,28.9790000915527,30.9204006195068,5.00339984893799,-222375.052586,39320.0679491
"45",15,6.92600011825562,165.117294311523,6.92600011825562,212.105194091797,3.10459995269775,10.7670001983643,28.3087005615234,30.3789005279541,4.44129991531372,-221209.127505,37854.293557
"46",5,12.8816995620728,150.631698608398,8.12800025939941,170.678802490234,3.20440006256104,10.7397003173828,22.4053001403809,22.9225997924805,5.40019989013672,-245172.344009,6307.77521552
"47",15,6.63030004501343,178.673004150391,6.63030004501343,129.99560546875,3.08089995384216,13.1637001037598,31.1417007446289,33.5635986328125,2.82189989089966,-48385.7522479,2122.89038722
"48",15,3.80769991874695,162.205703735352,3.80769991874695,160.253997802734,1.72720003128052,11.5806999206543,24.8132991790771,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"49",15,3.80769991874695,162.205703735352,3.80769991874695,160.253997802734,1.72720003128052,11.5806999206543,24.8132991790771,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"50",15,3.80769991874695,162.205703735352,3.80769991874695,160.253997802734,1.72720003128052,11.5806999206543,24.8132991790771,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"51",15,3.80769991874695,162.205703735352,3.80769991874695,160.253997802734,1.72720003128052,11.5806999206543,24.8132991790771,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"52",2,5.24069976806641,159.249298095703,5.24069976806641,130.790802001953,2.58200001716614,11.0403003692627,24.1977005004883,25.7418003082275,6.25769996643066,-197930.71001,-8626.33744283
"53",2,5.24069976806641,159.249298095703,5.24069976806641,130.790802001953,2.58200001716614,11.0403003692627,24.1977005004883,25.7418003082275,6.25769996643066,-197931.767399,-8670.79162566
"54",5,6.0939998626709,148.749298095703,5.89029979705811,139.645599365234,2.41659998893738,11.1183004379272,18.6263008117676,19.1616992950439,6.89169979095459,-237060.140269,-9285.5108974
"55",5,NA,NA,5.57329988479614,134.151992797852,2.4070999622345,11.2132997512817,18.3229999542236,18.6490993499756,6.85920000076294,-236177.237384,-9129.5618926
"56",15,45.0227012634277,118.124000549316,4.85029983520508,127.366096496582,2.36730003356934,11.680700302124,23.1012992858887,24.051700592041,5.83720016479492,-198797.722376,-9628.69668665
"57",15,45.0227012634277,118.124000549316,4.85029983520508,127.366096496582,2.36730003356934,11.680700302124,23.1012992858887,24.051700592041,5.83720016479492,-198797.722376,-9628.69668665
"58",15,45.0227012634277,118.124000549316,4.85029983520508,127.366096496582,2.36730003356934,11.680700302124,23.1012992858887,24.051700592041,5.83720016479492,-198855.716405,-9482.75293668
"59",15,27.7626991271973,134.917297363281,5.03030014038086,129.157897949219,2.49559998512268,11.4643001556396,23.4053001403809,24.2124004364014,5.73479986190796,-198446.736032,-10195.2899084
"60",15,27.7626991271973,134.917297363281,5.03030014038086,129.157897949219,2.49559998512268,11.4643001556396,23.4053001403809,24.2124004364014,5.73479986190796,-198446.736032,-10195.2899084
"61",15,27.7626991271973,134.917297363281,5.03030014038086,129.157897949219,2.49559998512268,11.4643001556396,23.4053001403809,24.2124004364014,5.73479986190796,-198446.736032,-10195.2899084
"62",15,5.34369993209839,154.606292724609,5.34369993209839,138.433197021484,2.77740001678467,10.8253002166748,23.0610008239746,24.8239002227783,6.84100008010864,-197121.997582,-10595.9485525
"63",15,5.09870004653931,158.261306762695,4.95230007171631,132.285995483398,2.5132999420166,11.18630027771,23.761999130249,24.9815998077393,5.98680019378662,-197896.582309,-10699.8859584
"64",15,5.00430011749268,158.475692749023,5.00430011749268,130.31379699707,2.53999996185303,11.3737001419067,23.7847003936768,24.7807998657227,5.60080003738403,-198140.433932,-10463.9038598
"65",15,5.00430011749268,158.475692749023,5.00430011749268,130.31379699707,2.53999996185303,11.3737001419067,23.7847003936768,24.7807998657227,5.60080003738403,-198140.433932,-10463.9038598
"66",15,5.00430011749268,158.475692749023,5.00430011749268,130.31379699707,2.53999996185303,11.3737001419067,23.7847003936768,24.7807998657227,5.60080003738403,-198140.433932,-10463.9038598
"67",15,5.09870004653931,158.261306762695,4.95230007171631,132.285995483398,2.5132999420166,11.18630027771,23.761999130249,24.9815998077393,5.98680019378662,-197896.582309,-10699.8859584
"68",15,5.00430011749268,158.475692749023,5.00430011749268,130.31379699707,2.53999996185303,11.3737001419067,23.7847003936768,24.7807998657227,5.60080003738403,-198140.433932,-10463.9038598
"69",15,5.00430011749268,158.475692749023,5.00430011749268,130.31379699707,2.53999996185303,11.3737001419067,23.7847003936768,24.7807998657227,5.60080003738403,-198140.433932,-10463.9038598
"70",15,39.4339981079102,122.862701416016,5.33370018005371,136.21110534668,2.74379992485046,11.0336999893188,23.3766994476318,25.0223999023438,6.48070001602173,-197353.75502,-11331.0362749
"71",15,39.4339981079102,122.862701416016,5.33370018005371,136.21110534668,2.74379992485046,11.0336999893188,23.3766994476318,25.0223999023438,6.48070001602173,-197353.75502,-11331.0362749
"72",15,6.95970010757446,151.266998291016,6.70069980621338,142.013900756836,3.46320009231567,11.0100002288818,22.7439994812012,24.4894008636475,6.79860019683838,-195681.285398,-12383.5311523
"73",15,6.95970010757446,151.266998291016,6.70069980621338,142.013900756836,3.46320009231567,11.0100002288818,22.7439994812012,24.4894008636475,6.79860019683838,-195681.285398,-12383.5311523
