"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-2076.51489263,392646.538364,2.76370000839233,0,31.5799999237061,-4.60769987106323,7.08029985427856,3,57,145,14
"background",-284751.333214,386949.842838,21.9787006378174,0,237.828994750977,1.35199999809265,9.88700008392334,7,67,142,17
"background",-207889.467293,381806.134134,7.8730001449585,0,183.61799621582,-1.72329998016357,8.61769962310791,7,62,137,16
"background",-120135.096862,381724.363353,2.51570010185242,0,102.431999206543,-4.0149998664856,7.27570009231567,7,61,162,13
"background",-16502.5605268,380896.846131,0,0,66.7606964111328,-7.61730003356934,4.58629989624023,7,64,149,11
"background",-183912.138842,380153.791521,0,0,327.226989746094,-13.7379999160767,-4.37900018692017,5,69,121,13
"background",-287475.476872,379003.174166,29.1536998748779,0,213.352996826172,2.29169988632202,13.1533002853394,6,66,143,17
"background",-40038.2134482,378961.054438,2.60130000114441,0,31.1502990722656,-5.10029983520508,7.90229988098145,11,55,161,12
"background",-208834.475882,376779.579591,1.7150000333786,0,211.511001586914,-2.53830003738403,5.96029996871948,7,65,133,16
"background",-239917.457873,376511.058391,12.5733003616333,0,80.117301940918,-1.80130004882812,10.0476999282837,7,60,138,16
"background",-275172.738474,375960.771019,1.15670001506805,0,314.533996582031,-3.36100006103516,4.68769979476929,8,62,129,15
"background",-57951.8802088,375203.770158,3.06369996070862,0,38.8053016662598,-4.99230003356934,7.79829978942871,3,57,167,12
"background",-35467.8617054,375145.305358,2.03169989585876,0,37.3889999389648,-4.83629989624023,6.46770000457764,3,56,157,11
"background",-203216.962961,373845.658166,3.12529993057251,0,210.406005859375,-2.12969994544983,7.1746997833252,7,66,136,17
"background",-277434.337409,373547.89231,7.92670011520386,0,252.934997558594,-0.707300007343292,7.01870012283325,1,62,134,15
"background",-180459.989563,373598.463418,0,0,300.917999267578,-5.49730014801025,3.1603000164032,1,70,126,14
