"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-151045.165023,441698.922345,0.318300008773804,0,38.9506988525391,-5.47730016708374,4.80499982833862,11,55,161,13
"background",-169459.189101,441538.759248,0,0,64.2182998657227,-5.03399991989136,4.48899984359741,3,58,157,14
"background",-228666.35332,439036.422893,2.72569990158081,0,141.537994384766,-1.29030001163483,6.0806999206543,7,65,145,17
"background",-119663.673673,435226.975019,0.775699973106384,0,32.7027015686035,-5.96070003509521,4.82730007171631,11,57,160,13
"background",-228384.941478,434996.933211,3.95729994773865,0,131.044006347656,-1.06599998474121,6.67899990081787,6,65,145,17
"background",-148258.789688,435000.898346,0.314999997615814,0,36.9096984863281,-5.80130004882812,4.77799987792969,11,56,159,13
"background",-213515.391783,434645.571444,2.93070006370544,0,71.0530014038086,-2.35599994659424,7.93730020523071,8,64,135,18
"background",-20411.9546214,433095.493674,0,0,109.427001953125,-7.67129993438721,1.60199999809265,1,65,146,10
"background",-67225.536787,431858.4965,0.384299993515015,0,55.4539985656738,-6.03130006790161,4.20069980621338,3,58,179,12
"background",-258787.312458,431361.965025,10.1517000198364,0,154.481994628906,0.254700005054474,9.27330017089844,7,63,143,17
"background",-345004.07564,431514.551822,18.8409996032715,0,287.309997558594,4.84770011901855,12.3902997970581,7,61,178,16
"background",-153359.299308,430360.860048,0.400700002908707,0,61.9163017272949,-2.85770010948181,4.10930013656616,7,61,143,14
"background",-78332.8908439,429052.222291,0.331299990415573,0,40.5177001953125,-6.47300004959106,3.97029995918274,3,55,172,13
"background",-68031.2052343,428212.488224,0.36599999666214,0,54.0553016662598,-6.19469976425171,4.15670013427734,3,58,179,12
"background",-153814.025182,427880.742511,0.324000000953674,0,52.685001373291,-4.55399990081787,4.65000009536743,7,62,151,14
"background",-182807.844804,426660.343715,0,0,89.763298034668,-4.97429990768433,1.99329996109009,1,66,145,16
"background",-35376.762817,424627.659576,-9999,-9999,51.9687004089355,-6.12930011749268,4.50169992446899,9,54,162,12
"background",-162103.834685,423642.229928,0,0,39.7056999206543,-6.44169998168945,4.95930004119873,3,58,160,14
"background",-177536.197048,422885.962468,0,0,79.7389984130859,-4.81470012664795,2.77029991149902,1,66,145,16
"background",-286592.221737,421770.835926,13.9462995529175,0,333.325988769531,0.544700026512146,10.4357004165649,7,65,140,18
