"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-98367.3971593,340652.759662,119.595001220703,16.1772994995117,39.6440010070801,3.77900004386902,19.7210006713867,9,61,164,12
"background",-190200.812675,338220.608771,113.051002502441,17.7247009277344,115.807998657227,5.57299995422363,20.0783004760742,6,64,151,20
"background",-50464.9653202,334935.758032,87.882698059082,16.8166999816895,51.9986991882324,1.10699999332428,15.6750001907349,3,55,159,12
"background",-207162.277056,334851.423029,92.3732986450195,46.5532989501953,84.0883026123047,7.32870006561279,21.1872997283936,7,64,138,17
"background",-71762.8902568,333381.663897,50.214298248291,72.4496994018555,38.3289985656738,2.65400004386902,17.5657005310059,3,59,171,12
"background",-136439.895428,333649.531304,76.4509963989258,65.4820022583008,36.6806983947754,3.83170008659363,22.8530006408691,2,65,150,16
"background",-103302.281638,332580.907401,58.1360015869141,83.1593017578125,40.8460006713867,4.80900001525879,18.9687004089355,6,60,167,12
"background",-106979.603713,332806.67649,57.9313011169434,84.1206970214844,37.560001373291,4.16400003433228,21.6979999542236,1,60,164,12
"background",-227718.384897,331732.812625,88.9256973266602,46.3009986877441,64.3816986083984,5.75670003890991,23.2397003173828,6,59,153,18
"background",-267937.842595,331253.941049,125.237998962402,2.15070009231567,52.7849998474121,5.42570018768311,18.2406997680664,7,61,130,17
"background",-287537.01363,331309.631514,86.8420028686523,37.5287017822266,71.7326965332031,5.50899982452393,20.3712997436523,7,67,138,17
"background",-109027.075525,331246.796998,47.4936981201172,92.9889984130859,38.3627014160156,3.94770002365112,21.5492992401123,8,59,163,12
"background",-309497.87534,330847.852778,129.54899597168,5.62769985198975,75.7669982910156,6.8137001991272,24.8157005310059,7,66,136,18
"background",-136174.713366,328774.380112,73.4643020629883,69.1886978149414,36.5973014831543,3.75500011444092,22.5583000183105,7,65,149,16
"background",-149514.008405,326665.788296,131.583999633789,6.61829996109009,71.4226989746094,5.45870018005371,19.6793003082275,7,66,144,16
"background",-239690.825922,325773.836694,104.349998474121,0.0989999994635582,58.6209983825684,3.75530004501343,16.2733001708984,7,60,134,16
"background",-275270.904842,325855.470144,97.5800018310547,8.99230003356934,83.3426971435547,2.66899991035461,15.4060001373291,1,61,134,17
"background",-215845.309688,325639.388495,81.2352981567383,53.6479988098145,87.9179992675781,6.86630010604858,21.0993003845215,7,60,152,18
"background",-189755.015986,324993.351459,141.712997436523,0,89.9280014038086,9.73929977416992,24.4503002166748,6,61,149,20
"background",-46340.2345975,323921.784331,40.0682983398438,75.8383026123047,33.0792999267578,1.22930002212524,18.1429996490479,11,50,138,12
"background",-21596.8472815,322952.8,40.8816986083984,73.552001953125,31.7660007476807,1.27470004558563,17.9526996612549,3,56,147,12
"background",-331216.911206,322677.612737,118.273002624512,4.44000005722046,74.0149993896484,6.89729976654053,18.1196994781494,2,61,147,15
"background",-87088.3727095,322169.982766,56.5392990112305,76.1780014038086,43.6497001647949,3.34430003166199,18.3766994476318,7,58,164,12
"background",-150397.325551,321602.066129,135.947998046875,0,88.9536972045898,5.22429990768433,19.6840000152588,7,67,138,19
"background",-254395.543486,320950.604473,61.7392997741699,53.6632995605469,52.1842994689941,4.57800006866455,19.2612991333008,7,62,134,19
"background",-324294.358652,321004.104846,105.918998718262,17.6707000732422,81.9390029907227,6.07329988479614,18.2117004394531,7,60,150,15
"background",-163419.744383,318346.79673,134.223007202148,4.5036997795105,94.2876968383789,8.43970012664795,24.1203002929688,7,63,149,20
"background",-108784.353655,318218.220333,103.249000549316,30.9316997528076,47.918701171875,3.78929996490479,17.5937004089355,1,63,174,12
"background",-19251.0330392,318167.715934,78.8497009277344,40.6049995422363,30.0189990997314,1.63329994678497,18.2602996826172,3,53,139,12
"background",-26655.3198306,317473.221588,48.6263008117676,71.1713027954102,27.9293003082275,1.54030001163483,18.4890003204346,3,52,140,12
"background",-138600.697944,316135.582366,133.692001342773,2.83800005912781,61.7187004089355,4.05229997634888,19.6012992858887,5,65,141,15
"background",-68040.3891776,315632.351503,103.610000610352,7.19570016860962,42.2239990234375,1.05830001831055,16.6639995574951,3,58,165,12
"background",-154208.233964,315433.253573,132.5,1.87769997119904,101.736000061035,5.02470016479492,19.0779991149902,7,66,137,19
"background",-297983.910852,314334.15996,85.274299621582,41.6889991760254,63.891300201416,5.95930004119873,20.807300567627,6,64,142,18
"background",-254259.446667,314210.158109,91.2922973632812,15.927300453186,53.1026992797852,3.76570010185242,17.9186992645264,6,61,134,16
"background",-54545.2571308,314343.413551,89.060302734375,27.690299987793,29.0417003631592,1.37129998207092,17.9073009490967,10,50,149,12
"background",-256177.500515,313935.793264,83.6222991943359,36.0773010253906,50.3277015686035,4.75699996948242,19.4337005615234,7,62,138,19
"background",-181427.119822,312780.675101,93.0987014770508,57.1479988098145,79.2217025756836,10.6533002853394,25.2413005828857,8,62,163,20
"background",-272050.691535,312447.876663,59.6226997375488,72.5606994628906,54.1852989196777,5.75629997253418,22.6746997833252,7,63,142,18
"background",-25600.1112035,312282.229776,36.6349983215332,79.4887008666992,27.9706993103027,1.32799994945526,17.8910007476807,3,53,140,12
"background",-18317.0395859,311065.784287,68.9390029907227,51.6567001342773,24.9983005523682,1.82469999790192,18.2919998168945,3,53,139,12
"background",-279977.800498,310259.605753,53.6986999511719,78.4147033691406,46.451000213623,6.18830013275146,24.6702995300293,7,64,143,18
"background",-272089.499656,309443.215183,55.6067008972168,76.25,47.2019996643066,5.68900012969971,23.5387001037598,7,63,141,18
"background",-296308.517759,308998.695626,103.794998168945,23.6937007904053,55.459300994873,5.40500020980835,19.7437000274658,6,62,142,18
"background",-251925.845703,308084.155388,79.2460021972656,51.2132987976074,50.5172996520996,5.47930002212524,21.0436992645264,7,62,144,19
"background",-41688.1835737,307858.802084,76.0012969970703,28.7343006134033,28.350700378418,0.597299993038177,15.894700050354,3,56,152,12
"background",-76403.2792962,303791.825699,82.9327011108398,24.2196998596191,41.9617004394531,0.864300012588501,16.0897006988525,7,65,154,12
"background",-7033.85457825,302499.915212,48.2060012817383,67.4700012207031,25.8173007965088,2.02300000190735,17.9183006286621,3,56,135,16
"background",-208955.177106,302238.863988,79.8742980957031,66.0756988525391,86.1942977905273,10.0373001098633,24.3553009033203,7,59,156,20
"background",-272990.243824,300412.941795,74.5102996826172,43.0093002319336,55.6226997375488,3.9867000579834,18.1317005157471,7,63,140,18
"background",-100106.254322,300127.368832,74.0947036743164,32.9620018005371,38.8897018432617,0.508700013160706,17.0396995544434,1,71,145,12
"background",-226595.891046,299770.82887,74.0506973266602,62.3726997375488,73.5540008544922,6.39769983291626,22.1376991271973,8,59,155,19
"background",-183874.093128,294891.622702,55.4589996337891,103.124000549316,53.4626998901367,12.1967000961304,26.9776992797852,2,47,168,17
"background",-130441.794671,292390.390971,106.015998840332,7.80900001525879,65.1063003540039,1.65069997310638,16.1730003356934,1,65,130,11
