"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-326299.770153,447539.025893,26.2000007629395,117.656997680664,25.4932994842529,11.2006998062134,27.7766990661621,8,62,133,17
"background",-267374.108456,447066.279392,11.2447004318237,131.619003295898,11.2447004318237,11.8007001876831,25.4440002441406,-9999,61,129,16
"background",-203819.950128,445306.475237,11.4060001373291,146.091003417969,11.4060001373291,10.7976999282837,30.5757007598877,2,62,157,18
"background",-226745.674549,440958.420168,14.4526996612549,129.164001464844,14.4526996612549,11.7842998504639,25.3493003845215,1,64,144,17
"background",-185538.111532,440687.106041,11.4953002929688,143.408004760742,11.4953002929688,10.484299659729,31.5886993408203,1,64,169,17
"background",-23170.0438333,440070.1645,11.1702995300293,123.15299987793,11.168999671936,8.56130027770996,25.0897006988525,7,64,146,11
"background",-42065.6963615,439532.395037,17.6396999359131,130.274002075195,17.6396999359131,8.64599990844727,27.1110000610352,7,55,167,12
"background",-316656.747598,438124.672034,12.4056997299194,129.093994140625,12.4056997299194,9.10499954223633,30.4592990875244,7,64,132,16
"background",-265422.814685,431767.389958,10.4732999801636,146.662994384766,10.4732999801636,12.0979995727539,31.2749996185303,7,63,142,17
"background",-329960.328598,430223.423485,16.5382995605469,116.404998779297,16.5382995605469,12.1226997375488,24.6252994537354,7,64,134,17
"background",-300190.414337,430202.41853,27.7759990692139,98.4073028564453,26.3969993591309,11.8599996566772,24.2262992858887,5,63,128,16
"background",-184912.059186,428883.307828,39.5077018737793,105.692001342773,16.8859996795654,8.9503002166748,25.2360000610352,1,66,147,16
"background",-170049.427416,426052.795455,8.54730033874512,140.805999755859,8.54730033874512,6.52169990539551,28.4277000427246,2,63,164,16
"background",-346938.249236,424633.194685,13.6260004043579,115.831001281738,13.6260004043579,11.2523002624512,19.0946998596191,7,61,177,16
"background",-297778.806518,422006.774821,27.2292995452881,114.153999328613,27.3656997680664,12.2903003692627,27.809700012207,8,63,133,16
"background",-339825.716192,421483.617744,13.3203001022339,123.813003540039,13.3203001022339,11.2476997375488,25.4400005340576,8,60,157,16
"background",-247676.426958,420765.498449,12.0476999282837,136.035995483398,12.0476999282837,12.3882999420166,31.7446994781494,7,64,143,17
"background",-41021.0366585,419380.816057,19.0729999542236,136.087005615234,19.0729999542236,8.55399990081787,29.1816997528076,5,55,162,12
"background",-255629.264357,417667.483988,14.7130002975464,113.796997070312,14.7130002975464,10.4033002853394,22.0270004272461,5,61,138,15
"background",-307.566845762,417595.085446,8.78069972991943,137.608993530273,8.78069972991943,8.41800022125244,26.9580001831055,3,59,140,13
"background",-198353.993863,417299.691844,13.7546997070312,145.399002075195,13.7546997070312,11.1586999893188,31.31369972229,11,61,156,17
"background",-72811.8842928,416328.459458,8.45530033111572,144.141006469727,8.45530033111572,9.21000003814697,27.7106990814209,3,59,173,13
"background",-114849.679182,410708.392414,8.40629959106445,142.356994628906,8.40629959106445,7.11299991607666,28.8857002258301,3,61,162,14
"background",-186332.938156,410787.880193,12.6282997131348,130.302001953125,11.9759998321533,9.84529972076416,24.7873001098633,1,69,147,16
"background",-297324.976933,410281.599258,26.363000869751,115.196998596191,26.3969993591309,12.9750003814697,28.5757007598877,7,64,138,16
"background",-94972.818619,409358.780594,8.01369953155518,144.423004150391,8.01369953155518,8.68669986724854,28.6639995574951,3,57,174,13
"background",-226501.84861,408982.938003,12.4352998733521,137.498001098633,12.4352998733521,12.0437002182007,29.5937004089355,7,62,131,17
"background",-108614.093122,408985.429485,8.24899959564209,142.654006958008,8.24899959564209,6.83400011062622,28.9123001098633,2,59,158,14
"background",-54915.9310351,408826.14853,10.3249998092651,144.845001220703,10.3249998092651,9.01029968261719,28.4927005767822,3,58,173,13
"background",-178411.093355,408367.558828,10.6770000457764,140.343002319336,10.6770000457764,10.7333002090454,26.81369972229,7,69,147,16
"background",-42230.1566894,408713.823768,14.0310001373291,141.238998413086,14.0310001373291,9.21170043945312,28.5286998748779,7,58,167,13
"background",-298252.306343,408210.153613,18.4400005340576,115.887001037598,18.4400005340576,12.2722997665405,30.5482997894287,8,64,138,16
"background",-89201.1597485,406528.172943,8.355299949646,145.548004150391,8.355299949646,9.44470024108887,28.5,3,56,172,13
"background",-319691.494725,405996.579194,28.4029998779297,99.5070037841797,29.8206996917725,12.6909999847412,28.2432994842529,7,64,133,16
"background",-75948.4446671,404892.767557,8.10869979858398,145.884994506836,8.10869979858398,9.45370006561279,28.3463001251221,3,58,176,13
"background",-193408.012421,403057.499812,9.53730010986328,145.483001708984,9.53730010986328,9.90470027923584,31.0776996612549,7,62,157,17
"background",-206388.706166,402210.879805,11.18869972229,145.897994995117,11.18869972229,10.9003000259399,31.9710006713867,3,59,168,18
"background",-294587.734652,400268.131892,11.1042995452881,129.968994140625,11.1042995452881,11.0812997817993,33.9809989929199,7,64,142,18
"background",-297614.250828,400039.141098,12.6479997634888,119.611999511719,12.6479997634888,10.9886999130249,33.1193008422852,6,65,141,18
"background",-102562.212756,399167.087088,8.43330001831055,143.199996948242,8.43330001831055,7.85400009155273,29.0443000793457,1,59,159,14
"background",-151996.612049,399116.600068,13.8149995803833,115.061996459961,13.1639995574951,8.45670032501221,23.9556999206543,1,64,136,13
"background",-264091.314067,398609.192751,13.4666996002197,118.226997375488,13.5943002700806,10.7546997070312,25.807300567627,7,61,124,15
"background",-205273.347771,397432.581605,9.2810001373291,146.89599609375,9.2810001373291,11.0310001373291,31.9316997528076,7,59,170,18
