"background","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"background",-226595.891046,299770.82887,79.8317031860352,8.72900009155273,105.775001525879,2.64199995994568,16.6627006530762,8,59,155,19
"background",-183874.093128,294891.622702,77.1293029785156,32.5672988891602,77.222297668457,8.13430023193359,21.5146999359131,2,47,168,17
"background",-130441.794671,292390.390971,40.2210006713867,0,84.5216979980469,-1.94700002670288,11.2469997406006,1,65,130,11
"background",-232242.797272,291630.099747,67.8403015136719,1.2632999420166,85.3339996337891,0.26129999756813,15.7880001068115,7,58,146,19
"background",-220132.995896,290246.190358,89.5476989746094,7.84870004653931,124.927001953125,3.87770009040833,18.3372993469238,7,59,145,19
"background",-299661.63657,289066.119347,54.5923004150391,0,160.233993530273,-0.458299994468689,11.9499998092651,7,60,134,18
"background",-307121.696213,288649.460326,79.4032974243164,0,152.641998291016,1.81930005550385,15.7620000839233,6,55,148,15
"background",-86349.0755288,287926.774806,33.4012985229492,0,68.3116989135742,-3.45930004119873,11.7132997512817,7,70,144,12
"background",-255462.325793,286831.696845,59.375,10.5769996643066,65.975700378418,0.816999971866608,14.3496999740601,2,62,146,19
"background",-305524.001814,285791.29139,75.5759963989258,0,144.542007446289,1.51870000362396,15.2193002700806,6,53,145,18
"background",-237192.615159,284767.347695,52.0633010864258,0,119.474998474121,0.229699999094009,11.6117000579834,7,60,136,18
"background",-52564.7213158,284414.492805,66.6856994628906,1.3643000125885,24.6749992370605,-0.952300012111664,14.2403001785278,11,59,168,11
"background",-280945.99797,284167.978573,65.1507034301758,1.09430003166199,119.797996520996,0.214000001549721,12.6960000991821,7,61,138,18
"background",-370642.765161,281608.751048,93.5999984741211,0,108.568000793457,6.13100004196167,15.6133003234863,2,58,164,15
"background",-270979.742566,279786.508674,75.6682968139648,2.58899998664856,81.5916976928711,1.144700050354,15.3920001983643,7,60,141,18
"background",-88951.7542374,278760.045529,30.3526992797852,0,74.4322967529297,-3.60999989509583,11.2753000259399,2,69,144,12
"background",-111314.993764,279094.866191,25.3966999053955,0,105.225997924805,-3.78299999237061,10.3166999816895,9,66,124,11
"background",-229648.591123,276864.064749,94.8752975463867,0,90.7242965698242,3.84270000457764,17.7317008972168,7,56,133,19
"background",-145757.440829,274882.494235,75.6780014038086,0,92.8647003173828,0.786300003528595,14.125,7,64,125,17
"background",-7842.49024612,273522.295587,45.8196983337402,18.511999130249,12.496000289917,-1.40470004081726,14.6770000457764,3,59,139,16
"background",-104470.425911,272429.952392,7.04370021820068,0,175.955993652344,-4.70230007171631,7.36530017852783,8,66,129,11
"background",-294246.628434,270671.682814,81.0220031738281,0.418700009584427,113.055000305176,1.8309999704361,15.4962997436523,7,53,146,18
"background",-191802.217611,270702.286281,110.023002624512,0,52.9933013916016,7.59429979324341,21.7439994812012,11,44,146,16
"background",-138681.960757,269007.662235,35.359001159668,0,116.064002990723,-1.84399998188019,10.6206998825073,7,64,127,11
