"","fvegHW90mask","aet_90m","cwd_90m","ppt_90m","pptdjf_90m","pptjja_90m","tmn_90m","tmx_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"30",15,331.416687011719,908.246704101562,517.693298339844,96.8919982910156,1.44609999656677,9.03999996185303,22.1366996765137,29.2296009063721,4.88800001144409,-166318.130007237,-42518.5948869288
"31",4,380.619995117188,798.666687011719,713.61669921875,132.714096069336,2.72480010986328,9.51000022888184,19.346700668335,24.0240001678467,6.53289985656738,-197252.278909356,-14007.2042245218
"32",15,313.529998779297,883.753295898438,566.646728515625,104.814399719238,1.8507000207901,8.81999969482422,21.4400005340576,27.6131992340088,4.7613000869751,-161392.04593689,-54191.8861872265
"33",15,344.233306884766,829.546691894531,574.496704101562,106.350601196289,1.85319995880127,9.01669979095459,21.0333003997803,27.1420993804932,4.98509979248047,-160940.359650389,-55448.0846812949
"34",2,597.450012207031,679.466674804688,973.663330078125,164.4208984375,4.93499994277954,8.93669986724854,22.176700592041,31.8910007476807,2.99090003967285,-55981.7640238265,45615.2509023086
"35",15,618.553283691406,688.676696777344,939.426696777344,159.222595214844,4.63870000839233,9.2632999420166,22.1966991424561,31.9466991424561,3.39580011367798,-59566.799650975,43050.1646698317
"36",2,597.450012207031,679.466674804688,973.663330078125,164.4208984375,4.93499994277954,8.93669986724854,22.176700592041,31.8910007476807,2.99090003967285,-55925.0930524202,45613.7556982427
"37",2,597.450012207031,679.466674804688,973.663330078125,164.4208984375,4.93499994277954,8.93669986724854,22.176700592041,31.8910007476807,2.99090003967285,-55925.0930524202,45613.7556982427
"38",2,597.450012207031,679.466674804688,973.663330078125,164.4208984375,4.93499994277954,8.93669986724854,22.176700592041,31.8910007476807,2.99090003967285,-56006.8873390251,45626.7598213479
"39",2,597.450012207031,679.466674804688,973.663330078125,164.4208984375,4.93499994277954,8.93669986724854,22.176700592041,31.8910007476807,2.99090003967285,-56006.8873390251,45626.7598213479
"40",15,466.156707763672,563.786682128906,1971.25,337.016815185547,17.3502006530762,4.90670013427734,21.5132999420166,32.8386993408203,-0.622699975967407,-160823.316340724,335430.704401165
"41",2,412.286712646484,819.3466796875,1355.16333007812,241.548202514648,8.01459980010986,9.80000019073486,21.9633007049561,31.5818004608154,4.02510023117065,-150105.439642071,207407.461871457
"42",1,435.003295898438,267.193298339844,1130.20324707031,163.605697631836,20.8948993682861,-1.33669996261597,13.6000003814697,23.224100112915,-6.54809999465942,-132410.091329082,279118.282037864
"43",15,411.773284912109,852.940002441406,1264.16003417969,227.821197509766,7.17910003662109,10.6099996566772,22.63330078125,32.665599822998,4.75279998779297,-138377.322670681,190047.650653321
"44",7,554.243286132812,609.88671875,1858.02001953125,330.636199951172,10.0117998123169,8.0132999420166,19.5200004577637,28.6961002349854,2.16420006752014,-115379.454444659,186898.218268151
"45",7,554.243286132812,609.88671875,1858.02001953125,330.636199951172,10.0117998123169,8.0132999420166,19.5200004577637,28.6961002349854,2.16420006752014,-115379.454444659,186898.218268151
"46",2,412.286712646484,819.3466796875,1355.16333007812,241.548202514648,8.01459980010986,9.80000019073486,21.9633007049561,31.5818004608154,4.02510023117065,-150105.439642071,207407.461871457
"47",2,412.286712646484,819.3466796875,1355.16333007812,241.548202514648,8.01459980010986,9.80000019073486,21.9633007049561,31.5818004608154,4.02510023117065,-150105.439642071,207407.461871457
"48",2,412.286712646484,819.3466796875,1355.16333007812,241.548202514648,8.01459980010986,9.80000019073486,21.9633007049561,31.5818004608154,4.02510023117065,-150105.439642071,207407.461871457
"49",2,412.286712646484,819.3466796875,1355.16333007812,241.548202514648,8.01459980010986,9.80000019073486,21.9633007049561,31.5818004608154,4.02510023117065,-150105.439642071,207407.461871457
"50",2,412.286712646484,819.3466796875,1355.16333007812,241.548202514648,8.01459980010986,9.80000019073486,21.9633007049561,31.5818004608154,4.02510023117065,-150105.439642071,207407.461871457
"51",15,423.396697998047,832.419982910156,933.923278808594,165.327896118164,5.50860023498535,9.85330009460449,23.4466991424561,33.4430999755859,4.21799993515015,-128780.26921133,168247.767300929
"52",15,443.643310546875,798.933288574219,1093.20324707031,193.020401000977,6.45629978179932,10.1366996765137,22.8733005523682,32.7932014465332,4.54879999160767,-124569.443245097,168336.748372266
"53",15,444.63330078125,796.293273925781,1101.59997558594,194.39289855957,6.54040002822876,9.98999977111816,22.8267002105713,32.7186012268066,4.39989995956421,-124568.718445102,168215.603038653
"54",7,520.656677246094,736.140014648438,966.476684570312,165.900100708008,4.79890012741089,8.4399995803833,21.6667003631592,31.2493991851807,2.43989992141724,-48632.4579892728,37898.41667961
"55",15,383.820007324219,897.216674804688,538.796691894531,92.5675964355469,2.13229990005493,9.36330032348633,23.7700004577637,33.9037017822266,4.01380014419556,-78455.2946176772,22637.150041379
"56",15,383.820007324219,897.216674804688,538.796691894531,92.5675964355469,2.13229990005493,9.36330032348633,23.7700004577637,33.9037017822266,4.01380014419556,-78455.2946176772,22637.150041379
"57",15,465.320007324219,816.336669921875,805.433288574219,141.093307495117,3.60689997673035,8.26669979095459,22.8999996185303,33.0152015686035,2.45359992980957,-41591.801406638,4176.63448273297
"58",15,376.813293457031,923.476684570312,686.440002441406,117.956703186035,2.77010011672974,9.41329956054688,23.176700592041,33.236400604248,3.94779992103577,-74905.2084188122,36422.575957946
"59",15,465.320007324219,816.336669921875,805.433288574219,141.093307495117,3.60689997673035,8.26669979095459,22.8999996185303,33.0152015686035,2.45359992980957,-41591.801406638,4176.63448273297
"60",15,465.320007324219,816.336669921875,805.433288574219,141.093307495117,3.60689997673035,8.26669979095459,22.8999996185303,33.0152015686035,2.45359992980957,-41591.801406638,4176.63448273297
"61",15,508.880004882812,700.936706542969,972.4033203125,167.028396606445,4.78200006484985,6.96670007705688,21.7233009338379,31.2451992034912,1.36440002918243,-45549.6324943022,39330.4579778598
"62",11,515.690002441406,721.956726074219,976.929992675781,167.739105224609,4.84619998931885,7.45669984817505,21.4466991424561,30.9290008544922,1.46659994125366,-46258.2782239094,40571.649218855
"63",7,485.193298339844,632.993286132812,1320.12329101562,228.681900024414,7.11990022659302,5.73000001907349,17.9400005340576,27.6527996063232,-0.272700011730194,-24245.9273796909,27252.6658885581
"64",15,345.779998779297,840.023315429688,601.986694335938,116.098197937012,2.49110007286072,7.34329986572266,23.8166999816895,33.9875984191895,1.85759997367859,-202875.988433042,107178.903846407
"65",15,378.75,818.260009765625,657.676696777344,125.222900390625,1.81959998607635,8.31330013275146,21.3066997528076,28.1429996490479,4.25570011138916,-175867.176341372,-27089.8908462478
"66",15,403.273284912109,790.023315429688,698.909973144531,130.801193237305,2.26659989356995,9.48330020904541,19.9867000579834,26.5785999298096,6.09880018234253,-178534.523444675,-23019.1761366609
"67",15,350.496704101562,853.676696777344,713.86669921875,135.184906005859,2.01189994812012,8.3100004196167,20.7766990661621,27.3076000213623,4.36229991912842,-189848.477743184,-8057.96993377572
"68",15,350.496704101562,853.676696777344,713.86669921875,135.184906005859,2.01189994812012,8.3100004196167,20.7766990661621,27.3076000213623,4.36229991912842,-189848.477743184,-8057.96993377572
"69",5,466.106689453125,755.36669921875,514.943298339844,96.8671035766602,1.41509997844696,8.45330047607422,21.8533000946045,28.9141998291016,4.34240007400513,-172079.255920352,-18384.8595164698
"70",15,428.649993896484,771.896728515625,717.523315429688,136.063095092773,2.02559995651245,8.70670032501221,20.676700592041,27.1487007141113,4.86420011520386,-189867.044897024,-8102.02461123094
"71",15,410.243286132812,753.413330078125,721.130004882812,134.20280456543,2.6149001121521,9.30669975280762,19.5599994659424,24.9491004943848,6.19619989395142,-197607.141685993,-11224.3941966509
"72",2,355.036712646484,821.486694335938,740.77001953125,137.130401611328,2.81489992141724,9.59329986572266,19.6033000946045,25.5589008331299,6.69840002059937,-197243.934686294,-10540.2443251805
"73",2,355.036712646484,821.486694335938,740.77001953125,137.130401611328,2.81489992141724,9.59329986572266,19.6033000946045,25.5589008331299,6.69840002059937,-197243.934686294,-10540.2443251805
"74",2,355.036712646484,821.486694335938,740.77001953125,137.130401611328,2.81489992141724,9.59329986572266,19.6033000946045,25.5589008331299,6.69840002059937,-197243.934686294,-10540.2443251805
"75",15,516.996704101562,639.703308105469,697.666687011719,130.118698120117,2.50469994544983,9.14330005645752,19.6233005523682,24.2800998687744,5.8270001411438,-198318.115717887,-10462.4557697559
"76",8,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073316,-9926.46037186403
"77",8,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073316,-9926.46037186403
"78",8,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073316,-9926.46037186403
"79",8,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073316,-9926.46037186403
"80",8,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073316,-9926.46037186403
"81",8,344.066711425781,838.86328125,696.323303222656,129.718307495117,2.55769991874695,9.09000015258789,20.0666999816895,25.5743007659912,5.6956000328064,-197945.228073316,-9926.46037186403
"82",15,516.996704101562,639.703308105469,697.666687011719,130.118698120117,2.50469994544983,9.14330005645752,19.6233005523682,24.2800998687744,5.8270001411438,-198318.115717887,-10462.4557697559
"83",4,390.799987792969,780.890014648438,740.539978027344,137.328002929688,2.72709989547729,9.63329982757568,19.3866996765137,25.1030006408691,6.83010005950928,-197569.268971286,-10369.0667945175
"84",15,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577203,-10075.7089178702
"85",15,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577203,-10075.7089178702
"86",15,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577203,-10075.7089178702
"87",15,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577203,-10075.7089178702
"88",5,373.730010986328,808.190002441406,711.450012207031,132.375900268555,2.56270003318787,9.42000007629395,19.7667007446289,25.3696002960205,6.33799982070923,-198875.265562182,-10252.3401480997
"89",15,532.869995117188,637.843322753906,683.306701660156,127.366096496582,2.36730003356934,9.23330020904541,19.5533008575439,24.051700592041,5.83720016479492,-198856.809466164,-9479.95056314208
"90",15,396.320007324219,750.566711425781,780.023315429688,142.013900756836,3.46320009231567,9.64669990539551,18.8066997528076,24.4894008636475,6.79860019683838,-195682.431439368,-12382.9518692414
"91",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"92",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"93",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"94",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"95",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"96",15,532.820007324219,630.723327636719,687.676696777344,128.342102050781,2.40689992904663,9.07670021057129,19.5499992370605,23.9696006774902,5.67600011825562,-198490.204194678,-9906.8089010613
"97",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"98",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"99",15,375.649993896484,787.223327636719,699.030029296875,130.31379699707,2.53999996185303,9.01669979095459,19.8132991790771,24.7807998657227,5.60080003738403,-198123.223727554,-10467.0972286062
"100",15,532.869995117188,637.843322753906,683.306701660156,127.366096496582,2.36730003356934,9.23330020904541,19.5533008575439,24.051700592041,5.83720016479492,-198798.868549884,-9628.11703160359
"101",9,581.140014648438,587.126708984375,714.606689453125,133.158706665039,2.57139992713928,9.24330043792725,19.7367000579834,25.1431999206543,6.0721001625061,-197606.202016697,-10999.796048251
"102",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"103",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"104",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"105",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"106",15,343.036712646484,827.353271484375,693.5966796875,129.292999267578,2.4909999370575,9.17000007629395,19.6800003051758,24.5832996368408,5.86509990692139,-198305.140266405,-9917.89243749948
"107",15,435.003295898438,736.446716308594,779.006713867188,141.807998657227,3.6159999370575,9.59329986572266,18.7632999420166,24.5475997924805,6.72709989547729,-195112.663235063,-12851.1224480197
"108",15,410.243286132812,753.413330078125,721.130004882812,134.20280456543,2.6149001121521,9.30669975280762,19.5599994659424,24.9491004943848,6.19619989395142,-197580.097708628,-11158.3172254134
"109",15,531.359985351562,640.559997558594,734.683288574219,136.21110534668,2.74379992485046,9.46669960021973,19.403299331665,25.0223999023438,6.48070001602173,-197295.971064687,-11438.6040162891
"110",15,531.359985351562,640.559997558594,734.683288574219,136.21110534668,2.74379992485046,9.46669960021973,19.403299331665,25.0223999023438,6.48070001602173,-197295.971064687,-11438.6040162891
"111",15,499.746704101562,656.9033203125,692.603271484375,129.157897949219,2.49559998512268,9.08670043945312,19.6133003234863,24.2124004364014,5.73479986190796,-198459.672130703,-10136.6059647207
"112",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"113",15,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577203,-10075.7089178702
"114",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"115",15,347.079986572266,829.023315429688,712.960021972656,132.591705322266,2.58669996261597,9.36330032348633,19.823299407959,25.6018009185791,6.25699996948242,-197585.315510047,-9935.01274179993
"116",15,516.996704101562,639.703308105469,697.666687011719,130.118698120117,2.50469994544983,9.14330005645752,19.6233005523682,24.2800998687744,5.8270001411438,-198318.115717887,-10462.4557697559
"117",4,390.799987792969,780.890014648438,740.539978027344,137.328002929688,2.72709989547729,9.63329982757568,19.3866996765137,25.1030006408691,6.83010005950928,-197569.268971286,-10369.0667945175
"118",15,569.140014648438,614.693298339844,704.969970703125,130.88020324707,2.55310010910034,9.56669998168945,19.7632999420166,25.5741996765137,6.53310012817383,-198066.090908128,-8620.33977073338
"119",2,355.036712646484,821.486694335938,740.77001953125,137.130401611328,2.81489992141724,9.59329986572266,19.6033000946045,25.5589008331299,6.69840002059937,-197243.934686294,-10540.2443251805
"120",2,355.036712646484,821.486694335938,740.77001953125,137.130401611328,2.81489992141724,9.59329986572266,19.6033000946045,25.5589008331299,6.69840002059937,-197243.934686294,-10540.2443251805
"121",15,350.713287353516,815.900024414062,731.016723632812,135.623992919922,2.71160006523132,9.56999969482422,19.5132999420166,25.1986999511719,6.67990016937256,-197185.495577203,-10075.7089178702
"122",2,347.86669921875,837.099975585938,703.843322753906,130.790802001953,2.58200001716614,9.40670013427734,19.903299331665,25.7418003082275,6.25769996643066,-197932.860586408,-8667.9892223184
"123",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"124",4,341.783294677734,828.643310546875,680.393310546875,126.894798278809,2.33189988136292,9.19999980926514,19.4932994842529,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"125",15,499.746704101562,656.9033203125,692.603271484375,129.157897949219,2.49559998512268,9.08670043945312,19.6133003234863,24.2124004364014,5.73479986190796,-198447.882203426,-10194.7103163684
"126",15,411.033294677734,762.973327636719,709.159973144531,132.285995483398,2.5132999420166,9.19330024719238,19.7199993133545,24.9815998077393,5.98680019378662,-197897.728457888,-10699.3064335315
"127",15,532.869995117188,637.843322753906,683.306701660156,127.366096496582,2.36730003356934,9.23330020904541,19.5533008575439,24.051700592041,5.83720016479492,-198798.868549884,-9628.11703160359
"128",15,435.003295898438,736.446716308594,779.006713867188,141.807998657227,3.6159999370575,9.59329986572266,18.7632999420166,24.5475997924805,6.72709989547729,-195112.663235063,-12851.1224480197
"129",15,411.033294677734,762.973327636719,709.159973144531,132.285995483398,2.5132999420166,9.19330024719238,19.7199993133545,24.9815998077393,5.98680019378662,-197897.728457888,-10699.3064335315
"130",15,375.649993896484,787.223327636719,699.030029296875,130.31379699707,2.53999996185303,9.01669979095459,19.8132991790771,24.7807998657227,5.60080003738403,-198141.580090167,-10463.3243041476
"131",15,435.003295898438,736.446716308594,779.006713867188,141.807998657227,3.6159999370575,9.59329986572266,18.7632999420166,24.5475997924805,6.72709989547729,-195112.663235063,-12851.1224480197
"132",15,435.003295898438,736.446716308594,779.006713867188,141.807998657227,3.6159999370575,9.59329986572266,18.7632999420166,24.5475997924805,6.72709989547729,-195112.663235063,-12851.1224480197
"133",15,435.003295898438,736.446716308594,779.006713867188,141.807998657227,3.6159999370575,9.59329986572266,18.7632999420166,24.5475997924805,6.72709989547729,-195112.663235063,-12851.1224480197
"134",15,499.746704101562,656.9033203125,692.603271484375,129.157897949219,2.49559998512268,9.08670043945312,19.6133003234863,24.2124004364014,5.73479986190796,-198447.882203426,-10194.7103163684
"135",15,435.003295898438,736.446716308594,779.006713867188,141.807998657227,3.6159999370575,9.59329986572266,18.7632999420166,24.5475997924805,6.72709989547729,-195112.663235063,-12851.1224480197
"136",7,586.146728515625,414.273284912109,2381.83325195312,387.300415039062,25.1028995513916,6.60669994354248,19.0167007446289,26.5650997161865,3.17600011825562,-329592.559352073,432965.955815393
"137",7,536.646728515625,347.510009765625,2594.68994140625,423.4130859375,27.2830009460449,5.60330009460449,17.9400005340576,26.0459003448486,1.58770000934601,-327495.837070793,433895.061503246
"138",7,594.52001953125,405.326690673828,2397.22680664062,389.495208740234,25.2709999084473,6.2632999420166,18.4433002471924,25.410400390625,2.73219990730286,-334771.580646709,432998.95216433
"139",15,386.483306884766,866.070007324219,875.993286132812,150.714294433594,3.81279993057251,8.63000011444092,21.9699993133545,31.7007999420166,2.72769999504089,-88071.9186286326,97774.298845889
"140",15,402.760009765625,827.830017089844,868.506713867188,149.380996704102,3.94219994544983,9.41670036315918,22.7399997711182,32.8647994995117,3.76379990577698,-90179.8912312648,99942.4663755959
"141",5,464.676696777344,793.233276367188,941.003295898438,163.720397949219,4.34759998321533,8.03330039978027,22.5832996368408,32.3291015625,2.33870005607605,-73662.0578948181,74400.6630221941
"142",5,464.676696777344,793.233276367188,941.003295898438,163.720397949219,4.34759998321533,8.03330039978027,22.5832996368408,32.3291015625,2.33870005607605,-73662.0578948181,74400.6630221941
"143",5,464.676696777344,793.233276367188,941.003295898438,163.720397949219,4.34759998321533,8.03330039978027,22.5832996368408,32.3291015625,2.33870005607605,-73662.0578948181,74400.6630221941
"144",15,564.553283691406,682.986694335938,1229.38000488281,206.365295410156,6.2487998008728,8.61999988555908,21.2766990661621,31.1119003295898,2.85669994354248,-72685.453563838,99324.3932892531
"145",15,564.553283691406,682.986694335938,1229.38000488281,206.365295410156,6.2487998008728,8.61999988555908,21.2766990661621,31.1119003295898,2.85669994354248,-72685.453563838,99324.3932892531
"146",15,564.553283691406,682.986694335938,1229.38000488281,206.365295410156,6.2487998008728,8.61999988555908,21.2766990661621,31.1119003295898,2.85669994354248,-72685.453563838,99324.3932892531
"147",15,564.553283691406,682.986694335938,1229.38000488281,206.365295410156,6.2487998008728,8.61999988555908,21.2766990661621,31.1119003295898,2.85669994354248,-72685.453563838,99324.3932892531
"148",15,564.553283691406,682.986694335938,1229.38000488281,206.365295410156,6.2487998008728,8.61999988555908,21.2766990661621,31.1119003295898,2.85669994354248,-72685.453563838,99324.3932892531
"149",15,607.216674804688,609.623291015625,1054.50671386719,177.947601318359,6.94890022277832,7.9633002281189,21.7766990661621,31.6553993225098,2.09080004692078,-61634.5087275381,76802.9645249932
"150",7,432.283294677734,616.97998046875,1363.63000488281,229.124206542969,8.18710041046143,5.68330001831055,20.5100002288818,30.0345993041992,0.146899998188019,-41253.9156409409,83291.6364703421
"151",7,574.453308105469,586.13671875,1361.4599609375,229.025802612305,8.15330028533936,5.79330015182495,21.0266990661621,30.4944000244141,0.501699984073639,-40063.2431389146,85199.8298610854
"152",7,568.066711425781,594.506713867188,1353.24670410156,227.598403930664,8.035400390625,5.7367000579834,20.5599994659424,29.9018993377686,0.252600014209747,-43487.6978134123,85031.5901203877
"153",15,454.463287353516,681.843322753906,1354.31005859375,227.977798461914,8.10179996490479,5.78000020980835,21.1867008209229,30.4687995910645,0.477699995040894,-41997.487705572,84035.6868151785
"154",7,455.563293457031,679.276672363281,1340.47998046875,225.704299926758,8.03339958190918,5.62330007553101,21.3866996765137,30.6499004364014,0.404799997806549,-42985.8906436487,84071.9140542522
