"","fvegHW90mask","aetoct_90m","cwdoct_90m","pptoct_90m","pptdjf_90m","pptjja_90m","tmnoct_90m","tmxoct_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"1",4,32.9733009338379,47.4700012207031,34.807300567627,126.894798278809,2.33189988136292,10.6016998291016,22.1760005950928,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"2",4,32.9733009338379,47.4700012207031,34.807300567627,126.894798278809,2.33189988136292,10.6016998291016,22.1760005950928,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"3",4,32.9733009338379,47.4700012207031,34.807300567627,126.894798278809,2.33189988136292,10.6016998291016,22.1760005950928,23.7985992431641,5.7701997756958,-199181.564161156,-9140.81201261701
"4",5,41.0666999816895,17.6567001342773,56.0740013122559,192.478393554688,14.1396999359131,8.08600044250488,18.3087005615234,18.9169006347656,4.91120004653931,-360948.484228278,292548.99143661
"5",5,24.0030002593994,68.423698425293,26.5706996917725,101.501998901367,1.18929994106293,9.87569999694824,22.9666996002197,23.4197006225586,5.62960004806519,-67548.9221966252,-298411.418023466
