"","fvegHW90mask","aetmay_90m","cwdmay_90m","pptmay_90m","pptdjf_90m","pptjja_90m","tmnmay_90m","tmxmay_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"51",5,85.4240036010742,69.4592971801758,23.2287006378174,175.596298217773,2.34120011329651,8.59969997406006,21.2766990661621,22.9179000854492,4.58290004730225,-182429.70123082,-113549.90627346
"52",5,85.4240036010742,69.4592971801758,23.2287006378174,175.596298217773,2.34120011329651,8.59969997406006,21.2766990661621,22.9179000854492,4.58290004730225,-182429.70123082,-113549.90627346
"53",7,132.001693725586,22.5550003051758,23.2950000762939,177.364196777344,2.31629991531372,8.68770027160645,21.4843006134033,23.2605991363525,4.68739986419678,-181466.897965396,-111370.457181043
"54",7,100.690002441406,33.5867004394531,38.976001739502,184.25520324707,11.7251996994019,5.57499980926514,23.6019992828369,31.171199798584,-0.235100001096725,-263995.748346758,429996.366292604
"55",15,155.89469909668,2.21199989318848,34.7939987182617,202.842407226562,3.02369999885559,8.86200046539307,24.8523006439209,30.7992992401123,4.66400003433228,-221853.209574505,39284.3713840549
"56",15,155.89469909668,2.21199989318848,34.7939987182617,202.842407226562,3.02369999885559,8.86200046539307,24.8523006439209,30.7992992401123,4.66400003433228,-221853.209574505,39284.3713840549
"57",15,101.556701660156,55.0900001525879,38.6547012329102,224.608001708984,2.55460000038147,7.90070009231567,23.4109992980957,27.656099319458,3.87190008163452,-251601.81314984,44558.6040034113
"58",15,60.3273010253906,79.1193008422852,42.4959983825684,166.515396118164,9.54710006713867,6.34170007705688,25.1359996795654,33.0878982543945,0.799300014972687,-264324.309923739,310996.334268451
"59",15,53.1142997741699,111.965698242188,31.8843002319336,124.720802307129,6.64219999313354,10.7876996994019,25.2863006591797,33.2206001281738,2.56520009040833,108466.175368746,-166133.093513318
"60",15,53.1142997741699,111.965698242188,31.8843002319336,124.720802307129,6.64219999313354,10.7876996994019,25.2863006591797,33.2206001281738,2.56520009040833,108466.175368746,-166133.093513318
"61",15,87.1356964111328,71.7042999267578,39.9212989807129,157.541305541992,3.73370003700256,8.11970043182373,24.2210006713867,32.1478996276855,1.47130000591278,-35085.6983264251,2299.01017116709
"62",15,87.1356964111328,71.7042999267578,39.9212989807129,157.541305541992,3.73370003700256,8.11970043182373,24.2210006713867,32.1478996276855,1.47130000591278,-35085.6983264251,2299.01017116709
"63",7,104.103302001953,44.2233009338379,48.5693016052246,186.208404541016,6.00890016555786,6.3786997795105,22.6756992340088,30.492000579834,-0.446399986743927,-18957.9658381551,6137.4034174555
"64",7,121.839996337891,28.7800006866455,49.1172981262207,187.443206787109,5.60510015487671,6.99300003051758,21.3416996002197,29.5750999450684,0.1300999969244,-24411.3643825292,5750.32776503917
"65",7,104.103302001953,44.2233009338379,48.5693016052246,186.208404541016,6.00890016555786,6.3786997795105,22.6756992340088,30.492000579834,-0.446399986743927,-18957.9658381551,6137.4034174555
"66",2,33.7179985046387,125.512001037598,25.5687007904053,121.487602233887,2.4818000793457,9.70400047302246,25.4309997558594,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"67",2,33.7179985046387,125.512001037598,25.5687007904053,121.487602233887,2.4818000793457,9.70400047302246,25.4309997558594,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"68",2,33.7179985046387,125.512001037598,25.5687007904053,121.487602233887,2.4818000793457,9.70400047302246,25.4309997558594,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"69",2,33.7179985046387,125.512001037598,25.5687007904053,121.487602233887,2.4818000793457,9.70400047302246,25.4309997558594,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
