"","fvegHW90mask","aetmar_90m","cwdmar_90m","pptmar_90m","pptdjf_90m","pptjja_90m","tmnmar_90m","tmxmar_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"40",15,63.6946983337402,0.862999975681305,113.688697814941,152.966995239258,2.54320001602173,2.83170008659363,17.3637008666992,32.219799041748,0.891099989414215,-243347.741396525,114929.953181879
"41",15,54.4296989440918,0,166.837295532227,225.819702148438,5.52479982376099,0.968299984931946,17.0930004119873,32.524600982666,-0.784200012683868,-252576.783264345,162552.78803647
"42",15,63.6946983337402,0.862999975681305,113.688697814941,152.966995239258,2.54320001602173,2.83170008659363,17.3637008666992,32.219799041748,0.891099989414215,-243346.909708873,114928.816562178
"43",8,61.3353004455566,3.09470009803772,133.595001220703,178.975997924805,2.52570009231567,3.35170006752014,16.8593006134033,31.926399230957,1.70130002498627,-251645.629967457,105928.793699855
"44",7,65.7190017700195,0.232999995350838,197.489303588867,277.510711669922,5.36089992523193,4.50430011749268,14.4816999435425,30.4792003631592,3.40370011329651,-235573.543259978,94350.0243413686
"45",15,NA,NA,106.403999328613,148.592697143555,2.71399998664856,2.47399997711182,17.047700881958,31.8265991210938,0.446700006723404,-228380.890196294,103486.054138904
"46",9,NA,NA,115.128303527832,160.134796142578,2.4909999370575,2.82299995422363,17.4389991760254,32.9212989807129,0.953599989414215,-249491.486840244,117860.040841978
"47",15,66.6780014038086,0,105.05770111084,140.565200805664,2.44000005722046,3.06229996681213,17.7106990814209,32.6087989807129,1.00310003757477,-218296.290402309,110099.680436176
"48",15,71.8270034790039,0,85.8966979980469,114.802001953125,2.99429988861084,5.43830013275146,17.7252998352051,33.638801574707,3.62220001220703,-208857.184210274,112909.16942979
"49",15,54.5779991149902,0,168.976699829102,226.744400024414,5.52619981765747,0.962300002574921,16.88330078125,32.5284004211426,-0.768199980258942,-253086.717787506,162978.851218428
"50",15,54.3787002563477,0,167.582000732422,226.283294677734,5.53079986572266,0.982699990272522,16.9729995727539,32.5066986083984,-0.762000024318695,-252746.352442579,162301.225304304
"51",8,86.6827011108398,26.7173004150391,102.323699951172,123.503898620605,4.21979999542236,7.97429990768433,20.4097003936768,30.4736995697021,7.00509977340698,182127.602504308,-424522.847748974
"52",8,86.6827011108398,26.7173004150391,102.323699951172,123.503898620605,4.21979999542236,7.97429990768433,20.4097003936768,30.4736995697021,7.00509977340698,182119.542858222,-424578.499688916
"53",15,77.6856994628906,18.2987003326416,125.674003601074,146.105392456055,3.04629993438721,5.44799995422363,16.3083000183105,29.3547992706299,4.31839990615845,170837.4238188,-415004.38398107
"54",15,77.6856994628906,18.2987003326416,125.674003601074,146.105392456055,3.04629993438721,5.44799995422363,16.3083000183105,29.3547992706299,4.31839990615845,170837.4238188,-415004.38398107
