"","fvegHW90mask","aetdec_90m","cwddec_90m","pptdec_90m","pptdjf_90m","pptjja_90m","tmndec_90m","tmxdec_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"74",15,23.3939990997314,0.8192999958992,97.6650009155273,109.999298095703,2.67779994010925,3.88529992103577,12.4743003845215,33.2672004699707,4.55569982528687,-103199.851483244,71004.827034934
"75",15,23.3939990997314,0.8192999958992,97.6650009155273,109.999298095703,2.67779994010925,3.88529992103577,12.4743003845215,33.2672004699707,4.55569982528687,-103199.851483244,71004.827034934
"76",7,32.1386985778809,7.19469976425171,92.0810012817383,124.471801757812,10.4706001281738,0.342000007629395,12.4083003997803,28.8572998046875,0.6564000248909,321337.486613333,-557740.649239193
"77",15,39.7322998046875,12.0233001708984,71.9686965942383,99.4030990600586,1.08120000362396,5.55299997329712,17.9169998168945,23.5552005767822,6.00269985198975,-21759.8233286828,-391995.579530491
"78",8,37.9327011108398,10.7976999282837,87.6060028076172,126.678596496582,0.642300009727478,4.13500022888184,18.5366992950439,33.5723991394043,4.54960012435913,19495.6630923872,-385428.569542635
"79",7,32.5029983520508,1.21270000934601,143.467697143555,153.087997436523,1.90659999847412,4.30999994277954,15.5907001495361,25.2560997009277,4.70410013198853,-170871.144056427,-110504.729191934
"80",7,31.0886993408203,0.547699987888336,215.466995239258,225.087799072266,4.65719985961914,4.94929981231689,15.2530002593994,24.7101993560791,4.94269990921021,-192850.632490958,-106149.854430539
"81",8,30.5237007141113,1.84029996395111,110.130699157715,119.186996459961,1.37890005111694,4.22130012512207,15.9126996994019,20.993200302124,4.74209976196289,-163700.128076328,-119741.167053059
"82",7,32.0443000793457,1.05099999904633,192.549697875977,207.404205322266,2.5246000289917,4.30429983139038,15.2806997299194,25.2252006530762,4.55970001220703,-182159.580800223,-110516.098715894
"83",15,31.7689990997314,1.05529999732971,148.820297241211,163.702606201172,2.24699997901917,4.60830020904541,15.6763000488281,22.2737007141113,5.04390001296997,-181401.779919201,-112474.759923676
"84",7,31.7012996673584,1.0349999666214,183.011703491211,197.684692382812,2.39800000190735,4.25299978256226,15.4079999923706,24.7616996765137,4.57980012893677,-181802.931469113,-110464.878643962
"85",7,31.7012996673584,1.0349999666214,183.011703491211,197.684692382812,2.39800000190735,4.25299978256226,15.4079999923706,24.7616996765137,4.57980012893677,-181802.931469113,-110464.878643962
"86",7,28.3283004760742,0.514999985694885,212.621002197266,227.351593017578,2.38669991493225,2.72300004959106,15.8999996185303,27.5662994384766,3.26889991760254,-183315.325370684,-106852.075413302
"87",7,15.6219997406006,0,331.072692871094,314.630401611328,16.494800567627,1.98199999332428,11.5362997055054,33.2207984924316,2.24000000953674,-188691.268171087,319822.159041665
"88",7,16.375,0,318.671295166016,304.123107910156,13.2040996551514,2.59800004959106,12.1459999084473,33.1967010498047,2.68129992485046,-195919.52781972,311728.903099312
"89",15,12.8990001678467,0,331.565002441406,319.764099121094,16.9480991363525,1.50769996643066,11.2040004730225,33.1731986999512,1.82819998264313,-189471.618383746,326822.410791245
"90",15,14.1472997665405,0,334.646301269531,322.023101806641,17.4932994842529,1.46300005912781,11.0046997070312,32.9030990600586,1.69439995288849,-189323.508990561,327381.819095742
"91",15,16.2430000305176,0,331.528289794922,315.227386474609,16.755199432373,1.84300005435944,11.3242998123169,32.9542999267578,2.06229996681213,-189639.64959478,319775.761169987
"92",7,15.0939998626709,0,320.579711914062,307.599700927734,14.9137001037598,1.80330002307892,11.8052997589111,33.3942985534668,2.06159996986389,-189823.546350478,319136.108732073
"93",15,19.1893005371094,0.831700026988983,144.735000610352,149.436798095703,1.92809998989105,3.09400010108948,13.2836999893188,32.5438003540039,3.2846999168396,-182514.405417395,56582.4941797866
"94",15,23.9102993011475,0.0879999995231628,173.203994750977,169.436294555664,2.63220000267029,3.57570004463196,14.105299949646,27.7320003509521,4.01999998092651,-231239.015365267,51217.9817742254
"95",15,23.9102993011475,0.0879999995231628,173.203994750977,169.436294555664,2.63220000267029,3.57570004463196,14.105299949646,27.7320003509521,4.01999998092651,-231239.015365267,51217.9817742254
"96",7,26.5366992950439,0,308.734008789062,285.076690673828,3.57879996299744,4.02129983901978,13.1223001480103,27.363899230957,4.4109001159668,-261895.088144954,62498.3253499726
"97",15,24.7959995269775,2.79530000686646,57.2929992675781,64.2908020019531,1.41690003871918,2.98769998550415,12.3877000808716,33.3680000305176,3.71670007705688,-40786.4196218364,-39071.7264996106
"98",15,22.9990005493164,2.05329990386963,64.7192993164062,73.4430999755859,0.995999991893768,3.2960000038147,13.5970001220703,32.3238983154297,3.44970011711121,-121152.623360917,-65375.1702999366
"99",15,23.1709995269775,2.09500002861023,64.7689971923828,73.2786026000977,0.997200012207031,2.74729990959167,13.7503004074097,32.5127983093262,2.94039988517761,-122059.415961835,-65128.5404375228
"100",15,22.9990005493164,2.05329990386963,64.7192993164062,73.4430999755859,0.995999991893768,3.2960000038147,13.5970001220703,32.3238983154297,3.44970011711121,-121152.623360917,-65375.1702999366
"101",15,23.1709995269775,2.09500002861023,64.7689971923828,73.2786026000977,0.997200012207031,2.74729990959167,13.7503004074097,32.5127983093262,2.94039988517761,-122059.415961835,-65128.5404375228
"102",7,8.49429988861084,0,182.777694702148,175.98779296875,11.6965999603271,-0.466699987649918,9.05799961090088,29.3668994903564,-0.367000013589859,-150312.520586587,247780.255563203
"103",15,35.6057014465332,4.9556999206543,115.974998474121,141.116592407227,6.38040018081665,3.98970007896423,12.7353000640869,32.2589988708496,4.46820020675659,88122.3513344357,-153503.975876528
"104",15,21.5006999969482,3.66100001335144,134.632293701172,155.840606689453,7.5201997756958,0.562300026416779,10.1800003051758,29.9901008605957,0.728799998760223,110781.156465289,-184391.475043399
"105",11,23.8852996826172,0.0493000000715256,136.264297485352,148.851104736328,3.64439988136292,1.56599998474121,12.609299659729,32.5523986816406,1.87580001354218,-35956.230520506,3692.32471031463
"106",8,38.140998840332,15.3922996520996,64.736701965332,96.2276992797852,0.819100022315979,5.75,18.7660007476807,26.3516006469727,6.2121000289917,71178.3669394994,-413303.577916132
"107",8,38.140998840332,15.3922996520996,64.736701965332,96.2276992797852,0.819100022315979,5.75,18.7660007476807,26.3516006469727,6.2121000289917,71178.3669394994,-413303.577916132
"108",15,16.729700088501,0.686699986457825,114.51830291748,118.42130279541,2.48090004920959,1.9186999797821,13.1253004074097,32.9253997802734,2.41939997673035,-201375.535701947,102327.815767923
"109",2,22.2213001251221,1.09130001068115,121.427299499512,121.487602233887,2.4818000793457,3.31769990921021,12.5326995849609,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"110",2,22.2213001251221,1.09130001068115,121.427299499512,121.487602233887,2.4818000793457,3.31769990921021,12.5326995849609,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
"111",2,22.2213001251221,1.09130001068115,121.427299499512,121.487602233887,2.4818000793457,3.31769990921021,12.5326995849609,32.2186012268066,3.57870006561279,-194488.854841787,92722.5480787111
