"species","longitude","latitude","aet","cwd","ppt","tmn","tmx","fvegrec","mam","brd","rep"
"Ixodes pacificus",-263994.613082,429995.752768,100.690002441406,33.5867004394531,38.976001739502,5.57499980926514,23.6019992828369,7,63,144,17
"Ixodes pacificus",-177658.672039,426796.693073,49.8419990539551,71.1500015258789,35.1500015258789,2.68630003929138,17.7880001068115,7,67,146,17
"Ixodes pacificus",-221230.46564,426893.775832,35.3256988525391,105.096000671387,32.3357009887695,5.48799991607666,23.0053005218506,8,64,140,17
"Ixodes pacificus",-189471.328328,326821.826087,142.932998657227,0,86.5987014770508,9.58629989624023,25.1573009490967,6,62,149,20
"Ixodes pacificus",-264323.171171,310995.728232,60.3273010253906,79.1193008422852,42.4959983825684,6.34170007705688,25.1359996795654,6,64,139,18
"Ixodes pacificus",-236996.088359,306796.619972,143.149002075195,0.59469997882843,46.7703018188477,6.04330015182495,24.0813007354736,7,60,161,19
"Ixodes pacificus",-192272.16705,275202.300523,124.809997558594,33.7902984619141,41.6456985473633,11.6149997711182,27.0900001525879,6,43,147,16
"Ixodes pacificus",-194569.60702,270664.041977,139.233993530273,18.8756999969482,44.2112998962402,11.7227001190186,27.0457000732422,6,44,146,15
"Ixodes pacificus",-342785.753491,265053.547658,133.322998046875,0,65.0893020629883,7.55469989776611,21.3500003814697,7,57,151,15
"Ixodes pacificus",-323074.066524,234280.49065,134.804000854492,4.19600009918213,52.3862991333008,7.74669981002808,21.7737007141113,9,56,152,16
"Ixodes pacificus",-323074.066524,234280.49065,134.804000854492,4.19600009918213,52.3862991333008,7.74669981002808,21.7737007141113,9,56,152,16
"Ixodes pacificus",-197625.620886,212648.073976,28.8759994506836,134.376998901367,28.0713005065918,11.9409999847412,27.1690006256104,2,39,139,15
"Ixodes pacificus",-124568.462079,168213.914268,66.2180023193359,97.7153015136719,43.9523010253906,11.3242998123169,25.5739994049072,6,50,173,18
"Ixodes pacificus",-124568.462079,168213.914268,66.2180023193359,97.7153015136719,43.9523010253906,11.3242998123169,25.5739994049072,6,50,173,18
"Ixodes pacificus",-124568.462079,168213.914268,66.2180023193359,97.7153015136719,43.9523010253906,11.3242998123169,25.5739994049072,6,50,173,18
"Ixodes pacificus",-124568.462079,168213.914268,66.2180023193359,97.7153015136719,43.9523010253906,11.3242998123169,25.5739994049072,6,50,173,18
"Ixodes pacificus",-73434.034303,145542.060833,140.087005615234,6.73330020904541,80.3870010375977,7.15899991989136,19.8612995147705,7,58,124,19
"Ixodes pacificus",-94379.1055959,142369.748701,96.1279983520508,59.2319984436035,55.4580001831055,9.47599983215332,24.3516998291016,7,56,142,22
"Ixodes pacificus",-94379.1055959,142369.748701,96.1279983520508,59.2319984436035,55.4580001831055,9.47599983215332,24.3516998291016,7,56,142,22
"Ixodes pacificus",-254283.512787,141387.949707,58.7799987792969,87.3332977294922,42.7313003540039,6.19600009918213,24.0412998199463,5,53,158,19
"Ixodes pacificus",-254283.512787,141387.949707,58.7799987792969,87.3332977294922,42.7313003540039,6.19600009918213,24.0412998199463,5,53,158,19
"Ixodes pacificus",-87771.6415038,139829.925462,152.360000610352,2.21000003814697,67.3587036132812,7.94670009613037,22.0076999664307,7,58,141,21
"Ixodes pacificus",-81839.0269747,121478.781721,159.772994995117,0.71670001745224,51.8889999389648,9.13099956512451,23.5132999420166,2,55,140,22
"Ixodes pacificus",-81839.0269747,121478.781721,159.772994995117,0.71670001745224,51.8889999389648,9.13099956512451,23.5132999420166,2,55,140,22
"Ixodes pacificus",-81839.0269747,121478.781721,159.772994995117,0.71670001745224,51.8889999389648,9.13099956512451,23.5132999420166,2,55,140,22
"Ixodes pacificus",-243346.597064,114929.36175,43.918701171875,110.500999450684,30.3453006744385,7.00069999694824,24.8612995147705,6,49,163,19
"Ixodes pacificus",-243346.597064,114929.36175,43.918701171875,110.500999450684,30.3453006744385,7.00069999694824,24.8612995147705,6,49,163,19
"Ixodes pacificus",-234422.167221,108117.502955,39.2997016906738,115.027000427246,25.1879997253418,8.35000038146973,23.8596992492676,8,48,163,19
"Ixodes pacificus",-82821.2099436,107379.420631,80.9557037353516,75.1076965332031,42.7700004577637,9.69970035552979,23.9407005310059,8,54,140,22
"Ixodes pacificus",-82821.2099436,107379.420631,80.9557037353516,75.1076965332031,42.7700004577637,9.69970035552979,23.9407005310059,8,54,140,22
"Ixodes pacificus",-82330.0627498,105950.626349,78.2477035522461,79.0756988525391,41.9173011779785,9.50570011138916,23.7693004608154,7,55,139,22
"Ixodes pacificus",-66764.2965477,104021.93699,86.2606964111328,69.0827026367188,62.2070007324219,9.33930015563965,22.895299911499,7,58,134,21
"Ixodes pacificus",-68449.4401279,101199.238351,88.4292984008789,69.8106994628906,61.5876998901367,9.05529975891113,22.7129993438721,7,57,134,22
"Ixodes pacificus",-194487.713568,92721.9603803,33.7179985046387,125.512001037598,25.5687007904053,9.70400047302246,25.4309997558594,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,33.7179985046387,125.512001037598,25.5687007904053,9.70400047302246,25.4309997558594,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,33.7179985046387,125.512001037598,25.5687007904053,9.70400047302246,25.4309997558594,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,33.7179985046387,125.512001037598,25.5687007904053,9.70400047302246,25.4309997558594,2,46,144,17
"Ixodes pacificus",-194487.713568,92721.9603803,33.7179985046387,125.512001037598,25.5687007904053,9.70400047302246,25.4309997558594,2,46,144,17
