longitude,latitude,aet,cwd,ppt,tmn,tmx,fvegrec,mam,brd,rep
30302.01335,-52968.24438,84.15270233,17.36300087,73.59329987,2.644000053,15.88500023,7,61,123,17
30302.01335,-52968.24438,84.15270233,17.36300087,73.59329987,2.644000053,15.88500023,7,61,123,17
6962.74244,-52575.56417,101.7610016,9.968999863,68.9417038,4.794700146,18.43630028,5,60,146,19
-161903.6367,-54091.38216,78.28829956,32.38499832,45.82630157,7.248300076,19.41699982,6,47,155,22
3435.383613,-57391.1915,106.2610016,12.17930031,64.93199921,5.18900013,19.68000031,9,50,167,17
-122058.2738,-65129.11175,62.3606987,47.39929962,24.39669991,5.724999905,20.24900055,2,46,146,25
-121151.4812,-65375.74155,63.50930023,44.69729996,24.56399918,6.00369978,20.06229973,6,45,142,24
-122058.2738,-65129.11175,62.3606987,47.39929962,24.39669991,5.724999905,20.24900055,2,46,146,25
-121151.4812,-65375.74155,63.50930023,44.69729996,24.56399918,6.00369978,20.06229973,6,45,142,24
-198156.7531,-65506.26505,113.9509964,3.809299946,46.79130173,6.245999813,22.30970001,2,50,188,20
-198721.1977,-70499.74121,101.0370026,10.6260004,68.26100159,6.129000187,18.18400002,8,50,183,20
-192537.5436,-74758.12258,77.1230011,32.45370102,64.44730377,6.624000072,16.50569916,2,50,184,20
-192537.5436,-74758.12258,77.1230011,32.45370102,64.44730377,6.624000072,16.50569916,2,50,184,20
-192537.5436,-74758.12258,77.1230011,32.45370102,64.44730377,6.624000072,16.50569916,2,50,184,20
-192537.5436,-74758.12258,77.1230011,32.45370102,64.44730377,6.624000072,16.50569916,2,50,184,20
-192537.5436,-74758.12258,77.1230011,32.45370102,64.44730377,6.624000072,16.50569916,2,50,184,20
-196891.377,-79823.46795,103.4560013,10.35400009,65.83129883,6.395299911,18.76729965,2,51,182,20
-196891.377,-79823.46795,103.4560013,10.35400009,65.83129883,6.395299911,18.76729965,2,51,182,20
-196891.377,-79823.46795,103.4560013,10.35400009,65.83129883,6.395299911,18.76729965,2,51,182,20
-196891.377,-79823.46795,103.4560013,10.35400009,65.83129883,6.395299911,18.76729965,2,51,182,20
-148280.3014,-82177.87831,74.01200104,34.17470169,50.88800049,6.472300053,17.43700027,2,46,148,25
-205163.7993,-91154.79369,103.5110016,7.729300022,60.49629974,6.536300182,17.89629936,6,47,186,19
-205188.4747,-91148.29809,103.5110016,7.729300022,60.49629974,6.536300182,17.89629936,2,47,186,19
-141930.6936,-93305.88863,100.3830032,11.63669968,44.79769897,6.212999821,19.39030075,2,45,149,25
-141930.6936,-93305.88863,100.3830032,11.63669968,44.79769897,6.212999821,19.39030075,2,45,149,25
-141930.6936,-93305.88863,100.3830032,11.63669968,44.79769897,6.212999821,19.39030075,2,45,149,25
-141930.6936,-93305.88863,100.3830032,11.63669968,44.79769897,6.212999821,19.39030075,2,45,149,25
49914.63604,-94071.61717,83.06900024,41.93099976,56.82130051,5.705999851,20.51869965,6,52,164,18
-129178.74,-97996.49596,67.49269867,42.03730011,41.47029877,7.160999775,17.70330048,6,46,147,24
-129178.74,-97996.49596,67.49269867,42.03730011,41.47029877,7.160999775,17.70330048,6,46,147,24
-183032.3132,-101655.464,118.3830032,0,79.49530029,5.425300121,21.79269981,8,50,186,20
-183032.3132,-101655.464,118.3830032,0,79.49530029,5.425300121,21.79269981,8,50,186,20
-184815.8721,-102005.6187,117.7939987,0.262699991,78.7539978,5.705299854,22.04030037,6,50,188,20
-184815.8721,-102005.6187,117.7939987,0.262699991,78.7539978,5.705299854,22.04030037,6,50,188,20
-180636.276,-105442.9385,112.4639969,3.41899991,70.81469727,5.421299934,21.00530052,5,50,186,20
-183239.8428,-106882.7266,115.6999969,0,74.91369629,5.769999981,20.7859993,7,50,189,19
-184694.2723,-109012.7594,116.5,0,82.60829926,6.514699936,19.19869995,2,49,186,19
-184694.2723,-109012.7594,116.5,0,82.60829926,6.514699936,19.19869995,2,49,186,19
-184694.2723,-109012.7594,116.5,0,82.60829926,6.514699936,19.19869995,2,49,186,19
-184692.4957,-109012.7983,116.5,0,82.60829926,6.514699936,19.19869995,2,49,186,19
-184694.2723,-109012.7594,116.5,0,82.60829926,6.514699936,19.19869995,2,49,186,19
-169262.2578,-109670.5814,100.8590012,17.69099998,55.73630142,6.185299873,21.68869972,7,50,187,20
-181896.6303,-110329.9852,102.848999,14.17800045,65.70600128,6.710299969,20.41500092,7,50,186,19
-181896.6303,-110329.9852,102.848999,14.17800045,65.70600128,6.710299969,20.41500092,7,50,186,19
-182158.4311,-110516.669,109.7249985,7.055300236,71.10230255,6.326300144,20.19099998,7,49,185,19
-182599.9879,-110507.1084,105.8280029,11.76200008,77.28500366,6.243299961,19.97170067,7,49,185,19
-182599.9879,-110507.1084,105.8280029,11.76200008,77.28500366,6.243299961,19.97170067,7,49,185,19
-182599.9879,-110507.1084,105.8280029,11.76200008,77.28500366,6.243299961,19.97170067,7,49,185,19
-169091.2101,-110978.1184,88.36299896,30.34700012,50.50500107,6.611700058,21.03700066,7,49,186,18
-182254.6571,-110855.9102,105.1760025,11.87699986,75.32299805,6.019000053,20.14500046,7,49,185,19
-182254.6571,-110855.9102,105.1760025,11.87699986,75.32299805,6.019000053,20.14500046,7,49,185,19
-169158.9084,-111162.4238,97.9509964,21.12229919,49.60570145,6.540999889,21.20730019,7,49,186,18
-172194.0943,-171880.7668,92.76470184,18.80529976,36.77299881,8.185299873,17.19470024,7,48,174,22
-172194.0943,-171880.7668,92.76470184,18.80529976,36.77299881,8.185299873,17.19470024,7,48,174,22
-172194.0943,-171880.7668,92.76470184,18.80529976,36.77299881,8.185299873,17.19470024,7,48,174,22
-159397.1051,-195161.8931,115.4169998,0.026699999,52.84899902,6.414299965,18.59129906,6,47,170,22
-159397.1051,-195161.8931,115.4169998,0.026699999,52.84899902,6.414299965,18.59129906,6,47,170,22
-134234.5509,-197723.9063,67.08570099,52.22430038,45.74069977,4.370299816,22.83169937,6,50,170,22
-134234.5509,-197723.9063,67.08570099,52.22430038,45.74069977,4.370299816,22.83169937,6,50,170,22
-138279.2888,-220935.3377,89.79100037,24.0522995,40.45299911,6.898300171,16.50329971,8,48,171,22
-138388.8345,-221011.5708,89.79100037,24.0522995,40.45299911,6.898300171,16.50329971,8,48,171,22
246928.6336,-386972.6057,9.782999992,133.1940002,7.586999893,6.034999847,23.49099922,5,40,114,30
-21758.6725,-391996.1137,42.30599976,84.40070343,30.9829998,8.152299881,19.51000023,8,47,180,19
47887.67518,-401324.5406,75.52400208,54.04270172,27.23970032,8.516699791,19.95170021,6,46,185,21
47887.67518,-401324.5406,75.52400208,54.04270172,27.23970032,8.516699791,19.95170021,6,46,185,21
225276.8127,-415320.3193,74.19029999,29.26569939,72.78800201,2.844000101,16.97229958,7,53,147,28
233481.0401,-418222.0931,102.2360001,34.17770004,56.14030075,8.03730011,22.22200012,8,55,150,29
259303.2781,-421664.5691,46.53300095,91.88700104,39.99670029,7.365300179,22.20429993,6,57,152,28
182120.6748,-424579.0179,65.21730042,71.04270172,42.90800095,9.288299561,22.25469971,5,56,151,29
182120.6748,-424579.0179,65.21730042,71.04270172,42.90800095,9.288299561,22.25469971,5,56,151,29
182120.6748,-424579.0179,65.21730042,71.04270172,42.90800095,9.288299561,22.25469971,5,56,151,29
182120.6748,-424579.0179,65.21730042,71.04270172,42.90800095,9.288299561,22.25469971,5,56,151,29
284271.3818,-431786.46,81.50469971,10.95569992,43.64030075,0.844299972,16.44129944,7,60,156,24
-13185.08028,-444974.0262,37.94129944,83.08869934,26.36030006,8.592700005,18.54700089,2,19,114,4
-8319.990063,-446018.0187,38.34669876,79.19000244,28.28969955,8.347999573,18.10499954,2,19,114,4
-7518.305185,-446468.5337,47.83599854,68.40399933,29.82369995,8.175700188,17.74230003,8,19,113,4
-7470.046025,-446971.9381,40.40029907,74.80970001,30.86829948,8.093299866,17.41069984,8,19,113,4
-6595.375282,-447730.5641,36.3586998,77.47799683,32.52130127,7.919000149,17.01300049,8,19,113,4
212332.2448,-448586.3088,51.54570007,86.95770264,25.87330055,9.595700264,23.80830002,5,56,168,27
-5313.096951,-449059.9236,47.42699814,66.0463028,32.04800034,7.93900013,17.1996994,8,19,113,4
288833.0314,-449727.2879,59.15930176,79.86730194,27.87870026,7.211699963,23.05330086,5,61,161,33
303.0051043,-449770.8551,31.50399971,87.91929626,22.30730057,9.065299988,18.87170029,2,19,114,4
-18352.37127,-450827.8776,69.76170349,54.03829956,25.21899986,8.903300285,18.72430038,5,19,113,4
-8334.22307,-451094.9136,50.9612999,59.02529907,37.18299866,7.48029995,15.52569962,2,19,113,4
-7811.320749,-454408.2063,31.43930054,84.0707016,30.40229988,8.326700211,17.49370003,8,19,113,4
-4601.927872,-454806.1051,63.79930115,52.29399872,27.74600029,8.384699821,17.95229912,8,19,113,4
-5618.524009,-454963.3412,47.06499863,71.5483017,24.24099922,8.944299698,18.56399918,8,19,113,4
296772.2188,-460272.7311,76.40399933,31.39170074,42.79970169,2.400300026,18.16900063,6,58,160,36
302641.3375,-467537.77,65.21929932,41.79999924,48.93529892,2.472700119,15.91730022,7,58,156,35
236291.1203,-481563.4898,48.68299866,87.39700317,35.67229843,9.002699852,20.70369911,6,55,171,31
202759.0068,-492299.9785,23.74699974,111.3560028,18.48500061,10.86769962,20.66629982,2,54,191,24
253025.2887,-494203.9537,36.96870041,99.55130005,22.96529961,8.879699707,22.24530029,6,55,170,31
253025.2887,-494203.9537,36.96870041,99.55130005,22.96529961,8.879699707,22.24530029,6,55,170,31
253025.2887,-494203.9537,36.96870041,99.55130005,22.96529961,8.879699707,22.24530029,6,55,170,31
253025.2887,-494203.9537,36.96870041,99.55130005,22.96529961,8.879699707,22.24530029,6,55,170,31
325126.0865,-553723.2737,57.87870026,42.8030014,53.70970154,2.306699991,15.64630032,2,57,160,33
325126.0865,-553723.2737,57.87870026,42.8030014,53.70970154,2.306699991,15.64630032,2,57,160,33
321338.6113,-557741.1426,107.7529984,7.140999794,58.18930054,3.569999933,17.28269958,7,56,162,33
321338.6113,-557741.1426,107.7529984,7.140999794,58.18930054,3.569999933,17.28269958,7,56,162,33
321338.6113,-557741.1426,107.7529984,7.140999794,58.18930054,3.569999933,17.28269958,7,56,162,33
321338.6113,-557741.1426,107.7529984,7.140999794,58.18930054,3.569999933,17.28269958,7,56,162,33
321338.6113,-557741.1426,107.7529984,7.140999794,58.18930054,3.569999933,17.28269958,7,56,162,33
-17529.03986,157612.5697,56.65100098,114.6070023,8.204999924,4.231999874,26.70969963,1,62,132,12
-217904.3489,63784.59164,0.290699989,196.1390076,0.290699989,12.59669971,32.5143013,6,46,172,18
-219650.8658,62265.79744,0.336699992,193.8569946,0.336699992,12.21700001,32.63069916,7,47,172,17
-219650.8658,62265.79744,0.336699992,193.8569946,0.336699992,12.21700001,32.63069916,7,47,172,17
-219650.8658,62265.79744,0.336699992,193.8569946,0.336699992,12.21700001,32.63069916,7,47,172,17
-222375.0526,39320.06795,2.555999994,185.9570007,0.264699996,11.33699989,32.06669998,8,45,177,15
-218938.4538,1708.196087,0.144299999,180.102005,0.144299999,12.24530029,26.28000069,6,50,202,15
-218938.4538,1708.196087,0.144299999,180.102005,0.144299999,12.24530029,26.28000069,6,50,202,15
-218929.0858,2063.80591,0.120999999,180.326004,0.120999999,12.2347002,26.14769936,6,42,198,14
-218929.0858,2063.80591,0.120999999,180.326004,0.120999999,12.2347002,26.14769936,6,42,198,14
-218929.0858,2063.80591,0.120999999,180.326004,0.120999999,12.2347002,26.14769936,6,42,198,14
-229865.7112,-2788.981798,0.970000029,181.8569946,0.970000029,11.55000019,28.19569969,2,52,197,15
-198446.736,-10195.28991,0.505299985,174.6179962,0.505299985,12.26229954,24.4993,6,48,192,18
-198446.736,-10195.28991,0.505299985,174.6179962,0.505299985,12.26229954,24.4993,6,48,192,18
-196987.9212,-10683.63335,0.528699994,171.7079926,0.528699994,11.92469978,25.12229919,4,48,189,17
-198140.4339,-10463.90386,0.50029999,175.3930054,0.50029999,12.21930027,25.0177002,4,48,190,17
-198140.4339,-10463.90386,0.50029999,175.3930054,0.50029999,12.21930027,25.0177002,4,48,190,17
-198140.4339,-10463.90386,0.50029999,175.3930054,0.50029999,12.21930027,25.0177002,4,48,190,17
-197896.5823,-10699.88596,0.479999989,175.75,0.479999989,12.11499977,25.26530075,6,48,190,17
-197605.9955,-11224.97366,0.47299999,174.8339996,0.47299999,12.09899998,25.25429916,6,48,190,17
-195853.678,-11495.45569,0.407700002,170.1060028,0.407700002,12.11569977,24.91699982,2,48,190,17
-197353.755,-11331.03627,0.4833,175.5269928,0.4833,12.06869984,25.57169914,4,48,190,17
-195681.2854,-12383.53115,0.2333,170.1829987,0.2333,12.21370029,24.79000092,6,47,190,17
-195111.5172,-12851.70167,0.129999995,171.9129944,0.129999995,12.25899982,24.84770012,8,47,189,17
-192537.5436,-74758.12258,0.665000021,182.3320007,0.665000021,13.90629959,26.46870041,2,50,184,20
-141930.6936,-93305.88863,0.114,183.5189972,0.114,12.76500034,29.41729927,2,45,149,25
156758.9214,-439517.0226,0.460700005,186.9329987,0.460700005,17.95499992,27.44169998,5,50,158,17
-236186.4672,427560.5094,46.86370087,0,63.4632988,0.644999981,15.13599968,7,64,143,17
-221314.3448,426574.4426,43.68030167,0,49.12329865,0.077,14.88199997,8,64,140,17
-280403.973,425014.7081,50.70270157,0,162.8619995,1.478000045,16.33200073,2,65,141,18
-107532.2886,334620.3906,38.00030136,0,63.89670181,-1.356699944,13.05869961,3,60,165,12
-203097.3277,333707.6026,62.30530167,0.030300001,303.2919922,3.771300077,16.16530037,6,61,148,20
-203101.5356,333707.7098,62.30530167,0.030300001,303.2919922,3.771300077,16.16530037,6,61,148,20
-202788.6918,333028.031,55.81470108,0.164000005,300.5599976,3.611999989,16.0673008,7,60,149,20
-127184.6829,331180.8182,44.19670105,0,61.61029816,-0.777999997,14.45769978,4,65,153,15
-189295.7545,327092.9055,60.35829926,0,299.1929932,3.650000095,16.92770004,8,62,149,20
-188690.1356,319821.5549,65.20570374,0,280.2409973,4.44630003,17.33130074,7,61,154,20
-189959.9432,319383.0547,65.76499939,0,274.8580017,4.462999821,17.36930084,7,61,154,20
-240497.1471,318557.2199,48.24029922,0,125.2330017,0.43900001,14.67399979,9,59,156,19
-240497.1471,318557.2199,48.24029922,0,125.2330017,0.43900001,14.67399979,9,59,156,19
-240450.7963,318526.9503,48.24029922,0,125.2330017,0.43900001,14.67399979,7,59,156,19
-240450.8807,318580.261,48.24029922,0,125.2330017,0.43900001,14.67399979,7,59,156,19
-240455.1967,318577.0591,48.24029922,0,125.2330017,0.43900001,14.67399979,7,59,156,19
-241049.8221,318365.0749,45.9469986,0.724699974,127.0530014,0.384000003,14.60900021,7,59,156,19
-241203.1708,318457.437,46.67070007,0,127.0459976,0.382999986,14.61069965,7,59,156,19
-241203.1708,318457.437,46.67070007,0,127.0459976,0.382999986,14.61069965,7,59,156,19
-241203.1708,318457.437,46.67070007,0,127.0459976,0.382999986,14.61069965,7,59,156,19
-241203.1708,318457.437,46.67070007,0,127.0459976,0.382999986,14.61069965,7,59,156,19
-241049.8221,318365.0749,45.9469986,0.724699974,127.0530014,0.384000003,14.60900021,7,59,156,19
-241052.1176,318372.9183,45.9469986,0.724699974,127.0530014,0.384000003,14.60900021,7,59,156,19
-244395.8679,315034.8469,43.57369995,0,147.5079956,0.244299993,13.32470036,7,59,155,19
-195918.3945,311728.2992,65.47270203,0,279.375,5.039700031,17.49270058,7,59,156,20
-264323.1712,310995.7282,58.45729828,0,120.2009964,2.321000099,17.01099968,6,64,139,18
-264104.4468,310659.7178,57.74900055,0,119.9970016,2.321000099,17.01099968,7,64,138,18
-237128.4335,306808.3136,54.74000168,0,108.2310028,1.396000028,15.4307003,7,60,161,19
-237128.4335,306808.3136,54.74000168,0,108.2310028,1.396000028,15.4307003,7,60,161,19
-237128.4335,306808.3136,54.74000168,0,108.2310028,1.396000028,15.4307003,7,60,161,19
-236952.9193,303970.8425,55.54169846,0,106.6800003,1.717700005,15.85569954,9,60,161,19
-222177.6665,296125.7365,57.90200043,4.420000076,197.4779968,3.441699982,16.91469955,6,59,155,19
-222177.6665,296125.7365,57.90200043,4.420000076,197.4779968,3.441699982,16.91469955,6,59,155,19
-254733.4475,290788.8247,41.66469955,0,136.1139984,0.41870001,12.30099964,7,62,148,19
-206952.1898,290504.678,62.93700027,4.013000011,157.2100067,6.164299965,18.72800064,8,54,150,20
-247721.3392,289781.6094,51.39530182,0,114.8519974,1.255699992,15.70499992,2,60,151,19
-201473.6866,289070.148,67.27999878,0,150.0590057,6.231299877,18.95630074,6,46,153,16
-258467.6876,288925.2589,40.63600159,0,132.9960022,-0.275000006,13.3057003,7,63,146,19
-195781.4618,271642.5485,66.57630157,0.344000012,115.0630035,5.828700066,18.45369911,6,44,146,16
-190221.0038,270649.3172,66.31500244,0.270999998,101.4560013,5.59100008,18.37529945,11,43,147,16
-342785.7535,265053.5477,61.19469833,0,209.7779999,4.671999931,15.22700024,7,57,151,15
-274855.737,264495.2144,41.05369949,0,230.6159973,-0.074699998,11.21700001,7,59,139,18
-251498.2199,263569.2317,44.62170029,0,140.0140076,0.646300018,14.31729984,7,61,141,18
-307449.7082,245898.1587,61.45869827,0,173.1569977,4.527999878,15.90170002,2,52,148,18
-340432.8835,243020.4298,62.51800156,0,225.378006,4.608699799,15.79269981,7,56,161,15
-312035.8709,235925.3685,60.24029922,0,265.9899902,3.700000048,14.09399986,7,53,150,18
-150104.3065,207406.8671,66.28730011,5.292300224,199.0919952,5.850699902,16.27169991,2,48,170,17
-150104.3065,207406.8671,66.28730011,5.292300224,199.0919952,5.850699902,16.27169991,2,48,170,17
-150104.3065,207406.8671,66.28730011,5.292300224,199.0919952,5.850699902,16.27169991,2,48,170,17
-138376.1899,190047.0576,68.73130035,5.135300159,188.7590027,6.903299809,16.7840004,2,50,174,17
-78390.41434,169872.147,57.67900085,0,238.9819946,0.864700019,15.31569958,7,56,119,18
-124567.586,168215.0122,72.37329865,0,167.4320068,6.801000118,17.58329964,6,50,173,18
-84494.87826,166821.7037,60.27130127,0,230.1929932,2.161999941,16.26029968,7,57,124,19
-253085.5746,162978.2558,54.57799911,0,168.977005,0.962300003,16.88330078,2,55,150,19
-252575.6401,162552.1927,53.55799866,0.354299992,169.9900055,0.895699978,16.86899948,8,55,150,19
-252745.2093,162300.63,54.37870026,0,167.5820007,0.98269999,16.97299957,6,55,150,19
-92226.6893,158626.4582,68.94670105,0,213.7969971,2.835999966,16.24469948,6,57,132,19
-97813.47235,155402.0294,64.03630066,0,253.151001,2.7026999,15.52429962,7,56,140,19
-79085.77674,150498.0802,55.18299866,0,236.1690063,1.199300051,13.99800014,7,58,124,20
-113364.9765,150335.4082,71.56300354,0,167.6419983,5.056000233,17.17830086,9,49,173,18
-233525.1882,149734.6852,57.38769913,0,135.1519928,3.495300055,13.65499973,7,58,145,18
-85007.50644,146467.8406,63.72999954,0,219.7700043,2.940700054,16.4253006,5,57,132,20
-85007.50644,146467.8406,63.72999954,0,219.7700043,2.940700054,16.4253006,5,57,132,20
-102959.8281,142395.5774,75.1269989,0,141.6170044,5.888299942,18.67169952,5,48,170,19
-94379.1056,142369.7487,67.39630127,0,188.3079987,4.585299969,16.99830055,7,56,142,22
-102743.8372,142573.5729,75.91529846,0,144.9290009,5.778699875,18.51399994,2,48,168,19
-102743.7896,142577.3511,75.91529846,0,144.9290009,5.778699875,18.51399994,2,48,168,19
-120731.3712,135781.1871,71.76730347,3.942699909,104.7829971,7.232999802,18.81399918,6,44,165,18
-181672.296,134556.6105,74.01029968,0.146300003,61.07500076,6.494699955,19.3939991,11,33,167,10
-181672.296,134556.6105,74.01029968,0.146300003,61.07500076,6.494699955,19.3939991,11,33,167,10
-90274.31275,132419.6112,63.21670151,0,214.1040039,2.620699883,14.63230038,7,56,140,22
-243346.5971,114929.3618,63.69469833,0.862999976,113.689003,2.831700087,17.36370087,6,49,163,19
-243346.5971,114929.3618,63.69469833,0.862999976,113.689003,2.831700087,17.36370087,6,49,163,19
-243345.7654,114928.2251,63.69469833,0.862999976,113.689003,2.831700087,17.36370087,6,49,163,19
-208856.0426,112908.5796,71.82700348,0,85.896698,5.438300133,17.72529984,6,48,147,17
-218295.1479,110099.0904,66.6780014,0,105.0579987,3.062299967,17.71069908,6,50,165,18
-239836.0376,108520.1602,70.92030334,0.029300001,170.4340057,4.611299992,15.2833004,8,48,164,19
-239836.0376,108520.1602,70.92030334,0.029300001,170.4340057,4.611299992,15.2833004,8,48,164,19
-239836.0376,108520.1602,70.92030334,0.029300001,170.4340057,4.611299992,15.2833004,8,48,164,19
-239836.0376,108520.1602,70.92030334,0.029300001,170.4340057,4.611299992,15.2833004,8,48,164,19
-82821.20994,107379.4206,71.08969879,0,150.651001,4.866000175,16.62899971,8,54,140,22
-82821.20994,107379.4206,71.08969879,0,150.651001,4.866000175,16.62899971,8,54,140,22
-82821.20994,107379.4206,71.08969879,0,150.651001,4.866000175,16.62899971,8,54,140,22
-82821.20994,107379.4206,71.08969879,0,150.651001,4.866000175,16.62899971,8,54,140,22
-82821.20994,107379.4206,71.08969879,0,150.651001,4.866000175,16.62899971,8,54,140,22
-82821.20994,107379.4206,71.08969879,0,150.651001,4.866000175,16.62899971,8,54,140,22
-251644.4846,105928.2026,65.17070007,0,133.401001,3.302299976,16.8572998,8,48,170,18
-224136.6747,103873.3187,62.51269913,0,110.6029968,2.117300034,16.92830086,11,50,172,18
-86098.05867,103266.0489,73.12200165,0,141.0930023,5.177299976,16.69129944,7,54,141,22
-86098.05867,103266.0489,73.12200165,0,141.0930023,5.177299976,16.69129944,7,54,141,22
-86098.05867,103266.0489,73.12200165,0,141.0930023,5.177299976,16.69129944,7,54,141,22
-257651.5078,102755.1641,62.71969986,5.713300228,157.7649994,5.230000019,14.83300018,8,52,156,18
-257651.5078,102755.1641,62.71969986,5.713300228,157.7649994,5.230000019,14.83300018,8,52,156,18
-257654.8322,102759.7165,62.71969986,5.713300228,157.7649994,5.230000019,14.83300018,8,52,156,18
-257654.8322,102759.7165,62.71969986,5.713300228,157.7649994,5.230000019,14.83300018,8,52,156,18
-89747.60938,100628.5422,69.29530334,7.578000069,139.6289978,6.43200016,17.67670059,6,52,143,22
-89747.60938,100628.5422,69.29530334,7.578000069,139.6289978,6.43200016,17.67670059,6,52,143,22
-89957.04605,100884.2664,77.37670135,0,140.1300049,6.261000156,17.59070015,7,52,143,22
-66506.92495,98165.50106,69.26799774,0,208.2460022,3.531300068,14.6960001,7,57,133,21
-70912.75101,95489.1009,70.73000336,1.062999964,170.2709961,3.880000114,16.06669998,7,57,139,22
-235572.3987,94349.4348,65.71900177,0.232999995,197.4889984,4.504300117,14.48169994,7,48,163,19
-194487.7136,92721.96038,68.96230316,3.361999989,83.6989975,5.051300049,17.27029991,2,46,144,17
-194487.7136,92721.96038,68.96230316,3.361999989,83.6989975,5.051300049,17.27029991,2,46,144,17
-194487.7136,92721.96038,68.96230316,3.361999989,83.6989975,5.051300049,17.27029991,2,46,144,17
-194487.7136,92721.96038,68.96230316,3.361999989,83.6989975,5.051300049,17.27029991,2,46,144,17
-194487.7136,92721.96038,68.96230316,3.361999989,83.6989975,5.051300049,17.27029991,2,46,144,17
-82072.22337,90238.59999,75.95929718,0.825999975,126.2509995,6.04129982,17.75329971,2,49,170,19
-83233.58412,89984.60899,76.251297,0,126.3450012,6.058000088,17.78129959,6,49,172,19
-83233.58412,89984.60899,76.251297,0,126.3450012,6.058000088,17.78129959,6,49,172,19
-79959.2997,89083.98298,77.42669678,0,125.6529999,6.183700085,17.7852993,6,51,170,19
-77526.43087,87662.33567,75.60769653,0,127.4599991,6.026000023,17.68869972,6,50,169,19
-77526.43087,87662.33567,75.60769653,0,127.4599991,6.026000023,17.68869972,6,50,169,19
-77526.43087,87662.33567,75.60769653,0,127.4599991,6.026000023,17.68869972,6,50,169,19
-77526.43087,87662.33567,75.60769653,0,127.4599991,6.026000023,17.68869972,6,50,169,19
-96397.45272,86784.72163,75.71029663,2.066299915,110.1200027,6.619699955,17.94470024,6,49,167,19
-34504.57957,86859.14957,55.12770081,0,221.1119995,1.054700017,12.20530033,7,55,119,17
-37890.18755,84584.28252,63.16899872,0,207.1159973,1.482300043,15.07330036,5,56,125,17
-90516.78742,84729.26874,74.85269928,1.370700002,118.6409988,6.250999928,17.78170013,8,49,169,19
-90420.06245,84448.08291,73.8187027,0.030300001,118.1760025,6.177700043,17.73530006,5,49,169,19
-90420.06245,84448.08291,73.8187027,0.030300001,118.1760025,6.177700043,17.73530006,5,49,169,19
-90516.78742,84729.26874,74.85269928,1.370700002,118.6409988,6.250999928,17.78170013,8,49,169,19
-41759.54281,83324.73503,58.51599884,0,204.5110016,1.916000009,16.17970085,7,56,125,17
-96439.40232,83056.89045,73.93900299,3.000999928,107.2990036,6.828000069,17.96229935,6,47,166,19
-61633.37821,76802.38359,70.43599701,0,157.5460052,4.027699947,15.95030022,7,56,138,22
-225969.4928,73834.39048,69.85269928,0,177.7899933,5.008999825,15.54899979,7,45,177,18
-103198.7171,71004.24488,78.29000092,0,96.5766983,7.233300209,18.54400063,6,39,167,14
-103198.7171,71004.24488,78.29000092,0,96.5766983,7.233300209,18.54400063,6,39,167,14
-103198.7171,71004.24488,78.29000092,0,96.5766983,7.233300209,18.54400063,6,39,167,14
-103198.7171,71004.24488,78.29000092,0,96.5766983,7.233300209,18.54400063,6,39,167,14
-103198.7171,71004.24488,78.29000092,0,96.5766983,7.233300209,18.54400063,6,39,167,14
-105311.7145,70949.60074,79.20330048,0,94.63269806,7.210000038,18.54969978,2,38,168,14
-105311.7145,70949.60074,79.20330048,0,94.63269806,7.210000038,18.54969978,2,38,168,14
-105311.7145,70949.60074,79.20330048,0,94.63269806,7.210000038,18.54969978,2,38,168,14
-212577.4868,63370.38799,73.21569824,0,144.0390015,4.93930006,16.21100044,7,47,174,18
-219515.6022,62440.11479,73.97499847,0,134.7189941,5.379300117,18.99099922,11,46,172,17
-220172.4912,62102.89537,73.99330139,0,138.677002,5.657000065,18.67230034,7,46,173,17
-220172.4912,62102.89537,73.99330139,0,138.677002,5.657000065,18.67230034,7,46,173,17
-219942.1855,62117.88044,74.16999817,0,136.7890015,5.600699902,18.74670029,6,46,173,17
-219942.1855,62117.88044,74.16999817,0,136.7890015,5.600699902,18.74670029,6,46,173,17
-219942.1855,62117.88044,74.16999817,0,136.7890015,5.600699902,18.74670029,6,46,173,17
-218365.8238,61464.41935,75.76270294,0,131.4100037,5.522999763,18.94400024,11,46,171,17
-218365.8238,61464.41935,75.76270294,0,131.4100037,5.522999763,18.94400024,11,46,171,17
-218343.1256,61005.68227,75.08129883,0,131.9060059,5.55700016,18.86730003,6,46,171,17
-218343.1256,61005.68227,75.08129883,0,131.9060059,5.55700016,18.86730003,6,46,171,17
-186941.2938,55144.35907,73.16470337,0,107.0830002,4.795300007,18.27599907,6,45,161,17
-176751.7385,54875.4941,78.05000305,0,90.32900238,6.740300179,19.47500038,6,35,170,12
-231237.8693,51217.39576,72.56529999,1.724699974,122.3820038,5.801300049,18.56469917,6,46,174,15
-231237.8693,51217.39576,72.56529999,1.724699974,122.3820038,5.801300049,18.56469917,6,46,174,15
-43626.81708,47874.7836,68.93229675,0,187.3659973,2.848700047,16.29669952,7,58,133,17
-43626.81708,47874.7836,68.93229675,0,187.3659973,2.848700047,16.29669952,7,58,133,17
-55923.95423,45614.28926,75.78730011,0,156.8609924,4.656300068,16.00169945,2,55,142,21
-55923.95423,45614.28926,75.78730011,0,156.8609924,4.656300068,16.00169945,2,55,142,21
-94541.17449,42697.35115,77.37930298,3.080699921,83.29769897,7.040999889,18.54829979,2,35,164,14
